true_activity,pred_activity,confidence,is_correct,reliability,traffic_light
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.868,1,0.868,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,1.0,1,1.0,GREEN
nordic_walk,nordic_walk,1.0,1,1.0,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.969,1,0.969,GREEN
nordic_walk,nordic_walk,0.967,1,0.967,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.951,1,0.951,GREEN
nordic_walk,nordic_walk,0.955,1,0.955,GREEN
nordic_walk,nordic_walk,0.976,1,0.976,GREEN
nordic_walk,nordic_walk,0.951,1,0.951,GREEN
nordic_walk,nordic_walk,0.958,1,0.958,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.969,1,0.969,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.941,1,0.941,GREEN
nordic_walk,nordic_walk,0.926,1,0.926,GREEN
nordic_walk,nordic_walk,0.942,1,0.942,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.972,1,0.972,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.997,1,0.997,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.976,1,0.976,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.964,1,0.964,GREEN
nordic_walk,nordic_walk,0.965,1,0.965,GREEN
nordic_walk,nordic_walk,0.997,1,0.997,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.895,1,0.895,GREEN
nordic_walk,nordic_walk,0.997,1,0.997,GREEN
nordic_walk,nordic_walk,0.999,1,0.999,GREEN
nordic_walk,nordic_walk,0.978,1,0.978,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.968,1,0.968,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.882,1,0.882,GREEN
nordic_walk,nordic_walk,0.808,1,0.808,GREEN
nordic_walk,nordic_walk,0.644,1,0.644,YELLOW
nordic_walk,nordic_walk,0.884,1,0.884,GREEN
nordic_walk,nordic_walk,0.949,1,0.949,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.956,1,0.956,GREEN
nordic_walk,nordic_walk,0.95,1,0.95,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.978,1,0.978,GREEN
nordic_walk,nordic_walk,0.958,1,0.958,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.967,1,0.967,GREEN
nordic_walk,nordic_walk,0.966,1,0.966,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.964,1,0.964,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.975,1,0.975,GREEN
nordic_walk,nordic_walk,0.967,1,0.967,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.962,1,0.962,GREEN
nordic_walk,nordic_walk,0.966,1,0.966,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.971,1,0.971,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.976,1,0.976,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.968,1,0.968,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.976,1,0.976,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.934,1,0.934,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.969,1,0.969,GREEN
nordic_walk,nordic_walk,0.975,1,0.975,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.962,1,0.962,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.965,1,0.965,GREEN
nordic_walk,nordic_walk,0.96,1,0.96,GREEN
nordic_walk,nordic_walk,0.964,1,0.964,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.978,1,0.978,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.968,1,0.968,GREEN
nordic_walk,nordic_walk,0.952,1,0.952,GREEN
nordic_walk,nordic_walk,0.967,1,0.967,GREEN
nordic_walk,nordic_walk,0.922,1,0.922,GREEN
nordic_walk,nordic_walk,0.928,1,0.928,GREEN
nordic_walk,nordic_walk,0.961,1,0.961,GREEN
nordic_walk,nordic_walk,0.922,1,0.922,GREEN
nordic_walk,nordic_walk,0.942,1,0.942,GREEN
nordic_walk,nordic_walk,0.963,1,0.963,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.967,1,0.967,GREEN
nordic_walk,nordic_walk,0.687,1,0.687,YELLOW
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.969,1,0.969,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.944,1,0.944,GREEN
nordic_walk,nordic_walk,0.94,1,0.94,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.976,1,0.976,GREEN
nordic_walk,nordic_walk,0.962,1,0.962,GREEN
nordic_walk,nordic_walk,0.957,1,0.957,GREEN
nordic_walk,nordic_walk,0.956,1,0.956,GREEN
nordic_walk,nordic_walk,0.915,1,0.915,GREEN
nordic_walk,nordic_walk,0.845,1,0.845,GREEN
nordic_walk,nordic_walk,0.922,1,0.922,GREEN
nordic_walk,nordic_walk,0.944,1,0.944,GREEN
nordic_walk,nordic_walk,0.945,1,0.945,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.952,1,0.952,GREEN
nordic_walk,nordic_walk,0.695,1,0.695,YELLOW
nordic_walk,nordic_walk,0.631,1,0.631,YELLOW
nordic_walk,nordic_walk,0.925,1,0.925,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.723,1,0.723,YELLOW
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.966,1,0.966,GREEN
nordic_walk,nordic_walk,0.963,1,0.963,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.976,1,0.976,GREEN
nordic_walk,nordic_walk,0.951,1,0.951,GREEN
nordic_walk,nordic_walk,0.939,1,0.939,GREEN
nordic_walk,nordic_walk,0.929,1,0.929,GREEN
nordic_walk,nordic_walk,0.949,1,0.949,GREEN
nordic_walk,nordic_walk,0.971,1,0.971,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.975,1,0.975,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.963,1,0.963,GREEN
nordic_walk,nordic_walk,0.966,1,0.966,GREEN
nordic_walk,nordic_walk,0.957,1,0.957,GREEN
nordic_walk,nordic_walk,0.906,1,0.906,GREEN
nordic_walk,nordic_walk,0.625,1,0.625,YELLOW
nordic_walk,nordic_walk,0.546,1,0.546,YELLOW
nordic_walk,nordic_walk,0.6,1,0.6,YELLOW
nordic_walk,nordic_walk,0.863,1,0.863,GREEN
nordic_walk,nordic_walk,0.917,1,0.917,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,1.0,1,1.0,GREEN
nordic_walk,nordic_walk,0.925,1,0.925,GREEN
nordic_walk,nordic_walk,0.852,1,0.852,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.997,1,0.997,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.996,1,0.996,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.904,1,0.904,GREEN
nordic_walk,nordic_walk,0.891,1,0.891,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.965,1,0.965,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.971,1,0.971,GREEN
nordic_walk,nordic_walk,0.964,1,0.964,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.883,1,0.883,GREEN
nordic_walk,nordic_walk,0.915,1,0.915,GREEN
nordic_walk,nordic_walk,0.804,1,0.804,GREEN
nordic_walk,nordic_walk,0.956,1,0.956,GREEN
nordic_walk,nordic_walk,0.905,1,0.905,GREEN
nordic_walk,nordic_walk,0.943,1,0.943,GREEN
nordic_walk,nordic_walk,0.91,1,0.91,GREEN
nordic_walk,nordic_walk,0.891,1,0.891,GREEN
nordic_walk,nordic_walk,0.662,1,0.662,YELLOW
nordic_walk,nordic_walk,0.813,1,0.813,GREEN
nordic_walk,nordic_walk,0.83,1,0.83,GREEN
nordic_walk,nordic_walk,0.643,1,0.643,YELLOW
nordic_walk,nordic_walk,0.808,1,0.808,GREEN
nordic_walk,nordic_walk,0.75,1,0.75,GREEN
nordic_walk,nordic_walk,0.402,1,0.402,RED
nordic_walk,nordic_walk,0.577,1,0.577,YELLOW
nordic_walk,nordic_walk,0.602,1,0.602,YELLOW
nordic_walk,nordic_walk,0.575,1,0.575,YELLOW
nordic_walk,nordic_walk,0.488,1,0.488,YELLOW
nordic_walk,nordic_walk,0.462,1,0.462,YELLOW
nordic_walk,cycling,0.252,0,0.0,RED
cycling,cycling,0.741,1,0.741,YELLOW
cycling,cycling,0.737,1,0.737,YELLOW
cycling,cycling,0.823,1,0.823,GREEN
cycling,cycling,0.749,1,0.749,YELLOW
cycling,cycling,0.696,1,0.696,YELLOW
cycling,cycling,0.66,1,0.66,YELLOW
cycling,cycling,0.671,1,0.671,YELLOW
cycling,cycling,0.737,1,0.737,YELLOW
cycling,cycling,0.726,1,0.726,YELLOW
cycling,cycling,0.867,1,0.867,GREEN
cycling,cycling,0.84,1,0.84,GREEN
cycling,cycling,0.854,1,0.854,GREEN
cycling,cycling,0.832,1,0.832,GREEN
cycling,cycling,0.914,1,0.914,GREEN
cycling,cycling,0.929,1,0.929,GREEN
cycling,cycling,0.9,1,0.9,GREEN
cycling,cycling,0.881,1,0.881,GREEN
cycling,cycling,0.918,1,0.918,GREEN
cycling,cycling,0.909,1,0.909,GREEN
cycling,cycling,0.909,1,0.909,GREEN
cycling,cycling,0.988,1,0.988,GREEN
cycling,cycling,0.989,1,0.989,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.994,1,0.994,GREEN
cycling,cycling,0.981,1,0.981,GREEN
cycling,cycling,0.969,1,0.969,GREEN
cycling,cycling,0.984,1,0.984,GREEN
cycling,cycling,0.979,1,0.979,GREEN
cycling,cycling,0.965,1,0.965,GREEN
cycling,cycling,0.988,1,0.988,GREEN
cycling,cycling,0.994,1,0.994,GREEN
cycling,cycling,0.993,1,0.993,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.996,1,0.996,GREEN
cycling,cycling,0.996,1,0.996,GREEN
cycling,cycling,0.993,1,0.993,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.855,1,0.855,GREEN
cycling,cycling,0.856,1,0.856,GREEN
cycling,cycling,0.985,1,0.985,GREEN
cycling,cycling,0.995,1,0.995,GREEN
cycling,cycling,0.997,1,0.997,GREEN
cycling,cycling,0.996,1,0.996,GREEN
cycling,cycling,0.995,1,0.995,GREEN
cycling,cycling,0.995,1,0.995,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.998,1,0.998,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.99,1,0.99,GREEN
cycling,cycling,0.99,1,0.99,GREEN
cycling,cycling,0.982,1,0.982,GREEN
cycling,cycling,0.978,1,0.978,GREEN
cycling,cycling,0.982,1,0.982,GREEN
cycling,cycling,0.996,1,0.996,GREEN
cycling,cycling,0.992,1,0.992,GREEN
cycling,cycling,0.995,1,0.995,GREEN
cycling,cycling,0.986,1,0.986,GREEN
cycling,cycling,0.994,1,0.994,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.917,1,0.917,GREEN
cycling,cycling,0.933,1,0.933,GREEN
cycling,cycling,0.985,1,0.985,GREEN
cycling,cycling,0.879,1,0.879,GREEN
cycling,cycling,0.808,1,0.808,GREEN
cycling,cycling,0.893,1,0.893,GREEN
cycling,cycling,0.968,1,0.968,GREEN
cycling,cycling,0.994,1,0.994,GREEN
cycling,cycling,0.969,1,0.969,GREEN
cycling,cycling,0.971,1,0.971,GREEN
cycling,cycling,0.993,1,0.993,GREEN
cycling,cycling,0.993,1,0.993,GREEN
cycling,cycling,0.985,1,0.985,GREEN
cycling,cycling,0.991,1,0.991,GREEN
cycling,cycling,0.989,1,0.989,GREEN
cycling,cycling,0.969,1,0.969,GREEN
cycling,cycling,0.968,1,0.968,GREEN
cycling,cycling,0.992,1,0.992,GREEN
cycling,cycling,0.995,1,0.995,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.998,1,0.998,GREEN
cycling,cycling,0.996,1,0.996,GREEN
cycling,cycling,0.992,1,0.992,GREEN
cycling,cycling,0.957,1,0.957,GREEN
cycling,cycling,0.914,1,0.914,GREEN
cycling,cycling,0.921,1,0.921,GREEN
cycling,cycling,0.958,1,0.958,GREEN
cycling,cycling,0.968,1,0.968,GREEN
cycling,cycling,0.909,1,0.909,GREEN
cycling,cycling,0.929,1,0.929,GREEN
cycling,cycling,0.942,1,0.942,GREEN
cycling,cycling,0.959,1,0.959,GREEN
cycling,cycling,0.948,1,0.948,GREEN
cycling,cycling,0.97,1,0.97,GREEN
cycling,cycling,0.854,1,0.854,GREEN
cycling,cycling,0.812,1,0.812,GREEN
cycling,cycling,0.949,1,0.949,GREEN
cycling,cycling,0.961,1,0.961,GREEN
cycling,cycling,0.942,1,0.942,GREEN
cycling,cycling,0.946,1,0.946,GREEN
cycling,cycling,0.959,1,0.959,GREEN
cycling,cycling,0.954,1,0.954,GREEN
cycling,cycling,0.958,1,0.958,GREEN
cycling,cycling,0.971,1,0.971,GREEN
cycling,cycling,0.964,1,0.964,GREEN
cycling,cycling,0.971,1,0.971,GREEN
cycling,cycling,0.968,1,0.968,GREEN
cycling,cycling,0.983,1,0.983,GREEN
cycling,cycling,0.97,1,0.97,GREEN
cycling,cycling,0.962,1,0.962,GREEN
cycling,cycling,0.974,1,0.974,GREEN
cycling,cycling,0.962,1,0.962,GREEN
cycling,cycling,0.981,1,0.981,GREEN
cycling,cycling,0.992,1,0.992,GREEN
cycling,cycling,0.989,1,0.989,GREEN
cycling,cycling,0.977,1,0.977,GREEN
cycling,cycling,0.961,1,0.961,GREEN
cycling,cycling,0.991,1,0.991,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.996,1,0.996,GREEN
cycling,cycling,0.987,1,0.987,GREEN
cycling,cycling,0.913,1,0.913,GREEN
cycling,cycling,0.94,1,0.94,GREEN
cycling,cycling,0.959,1,0.959,GREEN
cycling,cycling,0.939,1,0.939,GREEN
cycling,cycling,0.936,1,0.936,GREEN
cycling,cycling,0.952,1,0.952,GREEN
cycling,cycling,0.938,1,0.938,GREEN
cycling,cycling,0.959,1,0.959,GREEN
cycling,cycling,0.985,1,0.985,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.997,1,0.997,GREEN
cycling,cycling,0.994,1,0.994,GREEN
cycling,cycling,0.976,1,0.976,GREEN
cycling,cycling,0.81,1,0.81,GREEN
cycling,cycling,0.722,1,0.722,YELLOW
cycling,cycling,0.847,1,0.847,GREEN
cycling,cycling,0.892,1,0.892,GREEN
cycling,cycling,0.91,1,0.91,GREEN
cycling,cycling,0.899,1,0.899,GREEN
cycling,cycling,0.811,1,0.811,GREEN
cycling,cycling,0.887,1,0.887,GREEN
cycling,cycling,0.8,1,0.8,GREEN
cycling,cycling,0.889,1,0.889,GREEN
cycling,cycling,0.987,1,0.987,GREEN
cycling,cycling,0.989,1,0.989,GREEN
cycling,cycling,0.997,1,0.997,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,0.997,1,0.997,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.999,1,0.999,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,1.0,1,1.0,GREEN
cycling,cycling,0.998,1,0.998,GREEN
cycling,cycling,0.999,1,0.999,GREEN
