subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light,window_id
107,0.5214,stairs_up,stairs_up,1,YELLOW,107_2604
107,0.7638,stairs_up,stairs_up,1,GREEN,107_2605
107,0.8694,stairs_up,stairs_up,1,GREEN,107_2606
107,0.8809,stairs_up,stairs_up,1,GREEN,107_2607
107,0.7352,stairs_up,stairs_up,1,YELLOW,107_2608
107,0.7501,stairs_up,stairs_up,1,GREEN,107_2609
107,0.7164,stairs_up,stairs_up,1,YELLOW,107_2610
107,0.9346,stairs_up,stairs_up,1,GREEN,107_2611
107,0.8696,stairs_up,stairs_up,1,GREEN,107_2612
107,0.8941,stairs_up,stairs_up,1,GREEN,107_2613
107,0.9127,stairs_up,stairs_up,1,GREEN,107_2614
107,0.8716,stairs_up,stairs_up,1,GREEN,107_2615
107,0.9259,stairs_up,stairs_up,1,GREEN,107_2616
107,0.9349,stairs_up,stairs_up,1,GREEN,107_2617
107,0.9478,stairs_up,stairs_up,1,GREEN,107_2618
107,0.5632,nordic_walk,stairs_up,0,YELLOW,107_2619
107,0.4609,nordic_walk,stairs_up,0,YELLOW,107_2620
107,0.4371,walking,stairs_up,0,RED,107_2621
107,0.3834,walking,stairs_up,0,RED,107_2622
107,0.8155,stairs_up,stairs_up,1,GREEN,107_2623
107,0.8085,stairs_up,stairs_up,1,GREEN,107_2624
107,0.7677,stairs_up,stairs_up,1,GREEN,107_2625
107,0.8624,stairs_up,stairs_up,1,GREEN,107_2626
107,0.9461,stairs_up,stairs_up,1,GREEN,107_2627
107,0.9628,stairs_up,stairs_up,1,GREEN,107_2628
107,0.7667,stairs_up,stairs_up,1,GREEN,107_2629
107,0.9482,stairs_up,stairs_up,1,GREEN,107_2630
107,0.9435,stairs_up,stairs_up,1,GREEN,107_2631
107,0.9153,stairs_up,stairs_up,1,GREEN,107_2632
107,0.96,stairs_up,stairs_up,1,GREEN,107_2633
107,0.9296,stairs_up,stairs_up,1,GREEN,107_2634
107,0.918,stairs_up,stairs_up,1,GREEN,107_2635
107,0.9487,stairs_up,stairs_up,1,GREEN,107_2636
107,0.9282,stairs_up,stairs_up,1,GREEN,107_2637
107,0.9342,stairs_up,stairs_up,1,GREEN,107_2638
107,0.9425,stairs_up,stairs_up,1,GREEN,107_2639
107,0.9317,stairs_up,stairs_up,1,GREEN,107_2640
107,0.6125,stairs_up,stairs_up,1,YELLOW,107_2641
107,0.4523,walking,stairs_up,0,YELLOW,107_2642
107,0.4074,stairs_up,stairs_up,1,RED,107_2643
107,0.7933,stairs_up,stairs_up,1,GREEN,107_2644
107,0.7998,stairs_up,stairs_up,1,GREEN,107_2645
107,0.8825,stairs_up,stairs_up,1,GREEN,107_2646
107,0.8242,stairs_up,stairs_up,1,GREEN,107_2647
107,0.9304,stairs_up,stairs_up,1,GREEN,107_2648
107,0.9184,stairs_up,stairs_up,1,GREEN,107_2649
107,0.9148,stairs_up,stairs_up,1,GREEN,107_2650
107,0.9285,stairs_up,stairs_up,1,GREEN,107_2651
107,0.8816,stairs_up,stairs_up,1,GREEN,107_2652
107,0.9316,stairs_up,stairs_up,1,GREEN,107_2653
107,0.8925,stairs_up,stairs_up,1,GREEN,107_2654
107,0.9106,stairs_up,stairs_up,1,GREEN,107_2655
107,0.947,stairs_up,stairs_up,1,GREEN,107_2656
107,0.5823,walking,stairs_up,0,YELLOW,107_2657
107,0.5467,stairs_up,stairs_up,1,YELLOW,107_2658
107,0.8176,stairs_up,stairs_up,1,GREEN,107_2659
107,0.8419,stairs_up,stairs_up,1,GREEN,107_2660
107,0.9452,stairs_up,stairs_up,1,GREEN,107_2661
107,0.927,stairs_up,stairs_up,1,GREEN,107_2662
107,0.9259,stairs_up,stairs_up,1,GREEN,107_2663
107,0.8988,stairs_up,stairs_up,1,GREEN,107_2664
107,0.8554,stairs_up,stairs_up,1,GREEN,107_2665
107,0.8775,stairs_up,stairs_up,1,GREEN,107_2666
107,0.9024,stairs_up,stairs_up,1,GREEN,107_2667
107,0.9477,stairs_up,stairs_up,1,GREEN,107_2668
107,0.8721,stairs_up,stairs_up,1,GREEN,107_2669
107,0.9097,stairs_up,stairs_up,1,GREEN,107_2670
107,0.8873,stairs_up,stairs_up,1,GREEN,107_2671
107,0.6653,walking,stairs_up,0,YELLOW,107_2672
107,0.5149,walking,stairs_up,0,YELLOW,107_2673
107,0.7504,stairs_up,stairs_up,1,GREEN,107_2674
107,0.8822,stairs_up,stairs_up,1,GREEN,107_2675
107,0.9497,stairs_up,stairs_up,1,GREEN,107_2676
107,0.9475,stairs_up,stairs_up,1,GREEN,107_2677
107,0.8315,stairs_up,stairs_up,1,GREEN,107_2678
107,0.8305,stairs_up,stairs_up,1,GREEN,107_2679
107,0.9164,stairs_up,stairs_up,1,GREEN,107_2680
107,0.9148,stairs_up,stairs_up,1,GREEN,107_2681
107,0.9293,stairs_up,stairs_up,1,GREEN,107_2682
107,0.8944,stairs_up,stairs_up,1,GREEN,107_2683
107,0.8968,stairs_up,stairs_up,1,GREEN,107_2684
107,0.8928,stairs_up,stairs_up,1,GREEN,107_2685
107,0.8199,stairs_up,stairs_up,1,GREEN,107_2686
107,0.6205,walking,stairs_up,0,YELLOW,107_2687
107,0.5829,stairs_up,stairs_up,1,YELLOW,107_2688
107,0.8705,stairs_up,stairs_up,1,GREEN,107_2689
107,0.751,stairs_up,stairs_up,1,GREEN,107_2690
107,0.9698,stairs_up,stairs_up,1,GREEN,107_2691
107,0.933,stairs_up,stairs_up,1,GREEN,107_2692
107,0.872,stairs_up,stairs_up,1,GREEN,107_2693
107,0.7655,stairs_up,stairs_up,1,GREEN,107_2694
107,0.8592,stairs_up,stairs_up,1,GREEN,107_2695
107,0.9185,stairs_up,stairs_up,1,GREEN,107_2696
107,0.9099,stairs_up,stairs_up,1,GREEN,107_2697
107,0.905,stairs_up,stairs_up,1,GREEN,107_2698
107,0.9087,stairs_up,stairs_up,1,GREEN,107_2699
107,0.8762,stairs_up,stairs_up,1,GREEN,107_2700
107,0.8721,stairs_up,stairs_up,1,GREEN,107_2701
107,0.4387,walking,stairs_up,0,RED,107_2702
107,0.6433,stairs_up,stairs_up,1,YELLOW,107_2703
107,0.7966,stairs_up,stairs_up,1,GREEN,107_2704
107,0.6965,stairs_up,stairs_up,1,YELLOW,107_2705
107,0.8912,stairs_up,stairs_up,1,GREEN,107_2706
107,0.8684,stairs_up,stairs_up,1,GREEN,107_2707
107,0.8931,stairs_up,stairs_up,1,GREEN,107_2708
107,0.8207,stairs_up,stairs_up,1,GREEN,107_2709
107,0.7921,stairs_up,stairs_up,1,GREEN,107_2710
107,0.8637,stairs_up,stairs_up,1,GREEN,107_2711
107,0.8793,stairs_up,stairs_up,1,GREEN,107_2712
107,0.8984,stairs_up,stairs_up,1,GREEN,107_2713
107,0.9016,stairs_up,stairs_up,1,GREEN,107_2714
107,0.8531,stairs_up,stairs_up,1,GREEN,107_2715
107,0.7385,stairs_up,stairs_up,1,YELLOW,107_2716
107,0.7599,stairs_up,stairs_up,1,GREEN,107_2717
107,0.6437,walking,stairs_up,0,YELLOW,107_2718
107,0.6065,walking,stairs_up,0,YELLOW,107_2719
107,0.4688,walking,stairs_up,0,YELLOW,107_2720
107,0.4338,stairs_up,stairs_up,1,RED,107_2721
107,0.8952,stairs_up,stairs_up,1,GREEN,107_2722
107,0.9678,stairs_up,stairs_up,1,GREEN,107_2723
107,0.9456,stairs_up,stairs_up,1,GREEN,107_2724
107,0.944,stairs_up,stairs_up,1,GREEN,107_2725
107,0.9404,stairs_up,stairs_up,1,GREEN,107_2726
107,0.8751,stairs_up,stairs_up,1,GREEN,107_2727
107,0.8791,stairs_up,stairs_up,1,GREEN,107_2728
107,0.9536,stairs_up,stairs_up,1,GREEN,107_2729
107,0.9581,stairs_up,stairs_up,1,GREEN,107_2730
107,0.5916,stairs_up,stairs_up,1,YELLOW,107_2731
107,0.7963,stairs_up,stairs_up,1,GREEN,107_2732
107,0.9539,stairs_up,stairs_up,1,GREEN,107_2733
107,0.6854,stairs_up,stairs_up,1,YELLOW,107_2734
107,0.7427,stairs_up,stairs_up,1,YELLOW,107_2735
107,0.8753,stairs_up,stairs_up,1,GREEN,107_2736
107,0.803,stairs_up,stairs_up,1,GREEN,107_2737
107,0.6717,stairs_up,stairs_up,1,YELLOW,107_2738
107,0.8792,stairs_up,stairs_up,1,GREEN,107_2739
107,0.8757,stairs_up,stairs_up,1,GREEN,107_2740
107,0.7486,stairs_up,stairs_up,1,YELLOW,107_2741
107,0.8157,stairs_up,stairs_up,1,GREEN,107_2742
107,0.8287,stairs_up,stairs_up,1,GREEN,107_2743
107,0.7905,stairs_up,stairs_up,1,GREEN,107_2744
107,0.8633,stairs_up,stairs_up,1,GREEN,107_2745
107,0.8208,stairs_up,stairs_up,1,GREEN,107_2746
107,0.81,stairs_up,stairs_up,1,GREEN,107_2747
107,0.5229,walking,stairs_up,0,YELLOW,107_2748
107,0.3815,vacuuming,stairs_up,0,RED,107_2749
107,0.3292,vacuuming,stairs_up,0,RED,107_2750
107,0.3457,stairs_up,stairs_up,1,RED,107_2751
107,0.5275,stairs_up,stairs_up,1,YELLOW,107_2752
107,0.3385,stairs_up,stairs_up,1,RED,107_2753
107,0.4549,stairs_down,stairs_up,0,YELLOW,107_2754
107,0.4092,stairs_down,stairs_up,0,RED,107_2755
107,0.3428,stairs_down,stairs_down,1,RED,107_2756
107,0.4308,stairs_down,stairs_down,1,RED,107_2757
107,0.3303,stairs_up,stairs_down,0,RED,107_2758
107,0.3394,stairs_up,stairs_down,0,RED,107_2759
107,0.3548,stairs_down,stairs_down,1,RED,107_2760
107,0.3418,stairs_down,stairs_down,1,RED,107_2761
107,0.3132,stairs_up,stairs_down,0,RED,107_2762
107,0.5079,stairs_up,stairs_down,0,YELLOW,107_2763
107,0.7481,stairs_up,stairs_down,0,YELLOW,107_2764
107,0.743,stairs_up,stairs_down,0,YELLOW,107_2765
107,0.8503,stairs_down,stairs_down,1,GREEN,107_2766
107,0.9713,stairs_down,stairs_down,1,GREEN,107_2767
107,0.9684,stairs_down,stairs_down,1,GREEN,107_2768
107,0.9862,stairs_down,stairs_down,1,GREEN,107_2769
107,0.9541,stairs_down,stairs_down,1,GREEN,107_2770
107,0.9522,stairs_down,stairs_down,1,GREEN,107_2771
107,0.9302,stairs_down,stairs_down,1,GREEN,107_2772
107,0.9258,stairs_down,stairs_down,1,GREEN,107_2773
107,0.9237,stairs_down,stairs_down,1,GREEN,107_2774
107,0.9596,stairs_down,stairs_down,1,GREEN,107_2775
107,0.9886,stairs_down,stairs_down,1,GREEN,107_2776
107,0.9801,stairs_down,stairs_down,1,GREEN,107_2777
107,0.9465,stairs_down,stairs_down,1,GREEN,107_2778
107,0.9248,stairs_down,stairs_down,1,GREEN,107_2779
107,0.9279,stairs_down,stairs_down,1,GREEN,107_2780
107,0.8457,stairs_down,stairs_down,1,GREEN,107_2781
107,0.9348,stairs_down,stairs_down,1,GREEN,107_2782
107,0.9421,stairs_down,stairs_down,1,GREEN,107_2783
107,0.9612,stairs_down,stairs_down,1,GREEN,107_2784
107,0.9866,stairs_down,stairs_down,1,GREEN,107_2785
107,0.9499,stairs_down,stairs_down,1,GREEN,107_2786
107,0.9501,stairs_down,stairs_down,1,GREEN,107_2787
107,0.9129,stairs_down,stairs_down,1,GREEN,107_2788
107,0.8744,stairs_down,stairs_down,1,GREEN,107_2789
107,0.9267,stairs_down,stairs_down,1,GREEN,107_2790
107,0.9721,stairs_down,stairs_down,1,GREEN,107_2791
107,0.9438,stairs_down,stairs_down,1,GREEN,107_2792
107,0.9736,stairs_down,stairs_down,1,GREEN,107_2793
107,0.9577,stairs_down,stairs_down,1,GREEN,107_2794
107,0.9295,stairs_down,stairs_down,1,GREEN,107_2795
107,0.8832,stairs_down,stairs_down,1,GREEN,107_2796
107,0.9089,stairs_down,stairs_down,1,GREEN,107_2797
107,0.9399,stairs_down,stairs_down,1,GREEN,107_2798
107,0.9289,stairs_down,stairs_down,1,GREEN,107_2799
107,0.9444,stairs_down,stairs_down,1,GREEN,107_2800
107,0.9098,stairs_down,stairs_down,1,GREEN,107_2801
107,0.9626,stairs_down,stairs_down,1,GREEN,107_2802
107,0.979,stairs_down,stairs_down,1,GREEN,107_2803
107,0.919,stairs_down,stairs_down,1,GREEN,107_2804
107,0.8035,stairs_down,stairs_down,1,GREEN,107_2805
107,0.8744,stairs_down,stairs_down,1,GREEN,107_2806
107,0.9627,stairs_down,stairs_down,1,GREEN,107_2807
107,0.9564,stairs_down,stairs_down,1,GREEN,107_2808
107,0.9437,stairs_down,stairs_down,1,GREEN,107_2809
107,0.9246,stairs_down,stairs_down,1,GREEN,107_2810
107,0.9127,stairs_down,stairs_down,1,GREEN,107_2811
107,0.919,stairs_down,stairs_down,1,GREEN,107_2812
107,0.9234,stairs_down,stairs_down,1,GREEN,107_2813
107,0.8126,stairs_down,stairs_down,1,GREEN,107_2814
107,0.8827,stairs_down,stairs_down,1,GREEN,107_2815
107,0.9369,stairs_down,stairs_down,1,GREEN,107_2816
107,0.8829,stairs_down,stairs_down,1,GREEN,107_2817
107,0.9405,stairs_down,stairs_down,1,GREEN,107_2818
107,0.94,stairs_down,stairs_down,1,GREEN,107_2819
107,0.9492,stairs_down,stairs_down,1,GREEN,107_2820
107,0.8998,stairs_down,stairs_down,1,GREEN,107_2821
107,0.8597,stairs_down,stairs_down,1,GREEN,107_2822
107,0.672,stairs_down,stairs_down,1,YELLOW,107_2823
107,0.9585,stairs_down,stairs_down,1,GREEN,107_2824
107,0.9441,stairs_down,stairs_down,1,GREEN,107_2825
107,0.8656,stairs_down,stairs_down,1,GREEN,107_2826
107,0.8696,stairs_down,stairs_down,1,GREEN,107_2827
107,0.948,stairs_down,stairs_down,1,GREEN,107_2828
107,0.9661,stairs_down,stairs_down,1,GREEN,107_2829
107,0.9338,stairs_down,stairs_down,1,GREEN,107_2830
107,0.8791,stairs_down,stairs_down,1,GREEN,107_2831
107,0.923,stairs_down,stairs_down,1,GREEN,107_2832
107,0.8739,stairs_down,stairs_down,1,GREEN,107_2833
107,0.7323,stairs_down,stairs_down,1,YELLOW,107_2834
107,0.5073,walking,stairs_down,0,YELLOW,107_2835
107,0.7052,stairs_down,stairs_down,1,YELLOW,107_2836
107,0.8813,stairs_down,stairs_down,1,GREEN,107_2837
107,0.987,stairs_down,stairs_down,1,GREEN,107_2838
107,0.9715,stairs_down,stairs_down,1,GREEN,107_2839
107,0.9871,stairs_down,stairs_down,1,GREEN,107_2840
107,0.9605,stairs_down,stairs_down,1,GREEN,107_2841
107,0.9654,stairs_down,stairs_down,1,GREEN,107_2842
107,0.9554,stairs_down,stairs_down,1,GREEN,107_2843
107,0.9123,stairs_down,stairs_down,1,GREEN,107_2844
107,0.8649,stairs_down,stairs_down,1,GREEN,107_2845
107,0.9103,stairs_down,stairs_down,1,GREEN,107_2846
107,0.9417,stairs_down,stairs_down,1,GREEN,107_2847
107,0.9767,stairs_down,stairs_down,1,GREEN,107_2848
107,0.9589,stairs_down,stairs_down,1,GREEN,107_2849
107,0.9431,stairs_down,stairs_down,1,GREEN,107_2850
107,0.879,stairs_down,stairs_down,1,GREEN,107_2851
107,0.6176,stairs_down,stairs_down,1,YELLOW,107_2852
107,0.3568,standing,stairs_down,0,RED,107_2853
107,0.5226,standing,stairs_down,0,YELLOW,107_2854
107,0.4487,standing,stairs_down,0,RED,107_2855
107,0.5897,standing,stairs_down,0,YELLOW,107_2856
107,0.5047,standing,stairs_down,0,YELLOW,107_2857
107,0.5492,standing,stairs_down,0,YELLOW,107_2858
107,0.5127,standing,stairs_down,0,YELLOW,107_2859
107,0.4519,standing,stairs_down,0,YELLOW,107_2860
107,0.4825,standing,stairs_down,0,YELLOW,107_2861
107,0.421,standing,walking,0,RED,107_2862
107,0.4319,standing,walking,0,RED,107_2863
107,0.4875,standing,walking,0,YELLOW,107_2864
107,0.4404,standing,walking,0,RED,107_2865
107,0.4542,standing,walking,0,YELLOW,107_2866
107,0.4359,walking,walking,1,RED,107_2867
107,0.4256,standing,walking,0,RED,107_2868
107,0.5125,standing,walking,0,YELLOW,107_2869
107,0.657,standing,walking,0,YELLOW,107_2870
107,0.5039,standing,walking,0,YELLOW,107_2871
107,0.4317,standing,walking,0,RED,107_2872
107,0.6881,stairs_down,walking,0,YELLOW,107_2873
107,0.9285,walking,walking,1,GREEN,107_2874
107,0.8782,walking,walking,1,GREEN,107_2875
107,0.9708,walking,walking,1,GREEN,107_2876
107,0.9224,walking,walking,1,GREEN,107_2877
107,0.9741,walking,walking,1,GREEN,107_2878
107,0.9089,walking,walking,1,GREEN,107_2879
107,0.9062,walking,walking,1,GREEN,107_2880
107,0.9513,walking,walking,1,GREEN,107_2881
107,0.8703,walking,walking,1,GREEN,107_2882
107,0.8636,walking,walking,1,GREEN,107_2883
107,0.8053,walking,walking,1,GREEN,107_2884
107,0.8081,walking,walking,1,GREEN,107_2885
107,0.8608,walking,walking,1,GREEN,107_2886
107,0.8622,walking,walking,1,GREEN,107_2887
107,0.8303,walking,walking,1,GREEN,107_2888
107,0.8611,walking,walking,1,GREEN,107_2889
107,0.9203,walking,walking,1,GREEN,107_2890
107,0.8802,walking,walking,1,GREEN,107_2891
107,0.8365,walking,walking,1,GREEN,107_2892
107,0.8618,walking,walking,1,GREEN,107_2893
107,0.8787,walking,walking,1,GREEN,107_2894
107,0.8671,walking,walking,1,GREEN,107_2895
107,0.8594,walking,walking,1,GREEN,107_2896
107,0.8322,walking,walking,1,GREEN,107_2897
107,0.862,walking,walking,1,GREEN,107_2898
107,0.8919,walking,walking,1,GREEN,107_2899
107,0.8401,walking,walking,1,GREEN,107_2900
107,0.8281,walking,walking,1,GREEN,107_2901
107,0.871,walking,walking,1,GREEN,107_2902
107,0.8065,walking,walking,1,GREEN,107_2903
107,0.7071,walking,walking,1,YELLOW,107_2904
107,0.7088,walking,walking,1,YELLOW,107_2905
107,0.8122,walking,walking,1,GREEN,107_2906
107,0.8273,walking,walking,1,GREEN,107_2907
107,0.873,walking,walking,1,GREEN,107_2908
107,0.872,walking,walking,1,GREEN,107_2909
107,0.8657,walking,walking,1,GREEN,107_2910
107,0.8979,walking,walking,1,GREEN,107_2911
107,0.8864,walking,walking,1,GREEN,107_2912
107,0.8666,walking,walking,1,GREEN,107_2913
107,0.9128,walking,walking,1,GREEN,107_2914
107,0.9164,walking,walking,1,GREEN,107_2915
107,0.8804,walking,walking,1,GREEN,107_2916
107,0.8707,walking,walking,1,GREEN,107_2917
107,0.92,walking,walking,1,GREEN,107_2918
107,0.902,walking,walking,1,GREEN,107_2919
107,0.892,walking,walking,1,GREEN,107_2920
107,0.8418,walking,walking,1,GREEN,107_2921
107,0.8476,walking,walking,1,GREEN,107_2922
107,0.8688,walking,walking,1,GREEN,107_2923
107,0.8871,walking,walking,1,GREEN,107_2924
107,0.9235,walking,walking,1,GREEN,107_2925
107,0.8702,walking,walking,1,GREEN,107_2926
107,0.8268,walking,walking,1,GREEN,107_2927
107,0.8656,walking,walking,1,GREEN,107_2928
107,0.906,walking,walking,1,GREEN,107_2929
107,0.8669,walking,walking,1,GREEN,107_2930
107,0.8629,walking,walking,1,GREEN,107_2931
107,0.8902,walking,walking,1,GREEN,107_2932
107,0.8417,walking,walking,1,GREEN,107_2933
107,0.8319,walking,walking,1,GREEN,107_2934
107,0.8656,walking,walking,1,GREEN,107_2935
107,0.8851,walking,walking,1,GREEN,107_2936
107,0.8587,walking,walking,1,GREEN,107_2937
107,0.9377,walking,walking,1,GREEN,107_2938
107,0.8837,walking,walking,1,GREEN,107_2939
107,0.8738,walking,walking,1,GREEN,107_2940
107,0.917,walking,walking,1,GREEN,107_2941
107,0.8809,walking,walking,1,GREEN,107_2942
107,0.8924,walking,walking,1,GREEN,107_2943
107,0.8908,walking,walking,1,GREEN,107_2944
107,0.8834,walking,walking,1,GREEN,107_2945
107,0.8605,walking,walking,1,GREEN,107_2946
107,0.8548,walking,walking,1,GREEN,107_2947
107,0.9391,walking,walking,1,GREEN,107_2948
107,0.8647,walking,walking,1,GREEN,107_2949
107,0.813,walking,walking,1,GREEN,107_2950
107,0.8196,walking,walking,1,GREEN,107_2951
107,0.8339,walking,walking,1,GREEN,107_2952
107,0.8533,walking,walking,1,GREEN,107_2953
107,0.8563,walking,walking,1,GREEN,107_2954
107,0.8263,walking,walking,1,GREEN,107_2955
107,0.8847,walking,walking,1,GREEN,107_2956
107,0.8755,walking,walking,1,GREEN,107_2957
107,0.9027,walking,walking,1,GREEN,107_2958
107,0.8994,walking,walking,1,GREEN,107_2959
107,0.8859,walking,walking,1,GREEN,107_2960
107,0.903,walking,walking,1,GREEN,107_2961
107,0.9173,walking,walking,1,GREEN,107_2962
107,0.8699,walking,walking,1,GREEN,107_2963
107,0.8016,walking,walking,1,GREEN,107_2964
107,0.6509,walking,walking,1,YELLOW,107_2965
107,0.5842,walking,walking,1,YELLOW,107_2966
107,0.698,walking,walking,1,YELLOW,107_2967
107,0.8535,walking,walking,1,GREEN,107_2968
107,0.9171,walking,walking,1,GREEN,107_2969
107,0.923,walking,walking,1,GREEN,107_2970
107,0.8798,walking,walking,1,GREEN,107_2971
107,0.933,walking,walking,1,GREEN,107_2972
107,0.9126,walking,walking,1,GREEN,107_2973
107,0.8825,walking,walking,1,GREEN,107_2974
107,0.8352,walking,walking,1,GREEN,107_2975
107,0.9269,walking,walking,1,GREEN,107_2976
107,0.888,walking,walking,1,GREEN,107_2977
107,0.8619,walking,walking,1,GREEN,107_2978
107,0.9328,walking,walking,1,GREEN,107_2979
107,0.8894,walking,walking,1,GREEN,107_2980
107,0.7783,walking,walking,1,GREEN,107_2981
107,0.8198,walking,walking,1,GREEN,107_2982
107,0.8569,walking,walking,1,GREEN,107_2983
107,0.7789,walking,walking,1,GREEN,107_2984
107,0.8324,walking,walking,1,GREEN,107_2985
107,0.9382,walking,walking,1,GREEN,107_2986
107,0.9089,walking,walking,1,GREEN,107_2987
107,0.8794,walking,walking,1,GREEN,107_2988
107,0.826,walking,walking,1,GREEN,107_2989
107,0.9251,walking,walking,1,GREEN,107_2990
107,0.8904,walking,walking,1,GREEN,107_2991
107,0.8279,walking,walking,1,GREEN,107_2992
107,0.8544,walking,walking,1,GREEN,107_2993
107,0.9025,walking,walking,1,GREEN,107_2994
107,0.8806,walking,walking,1,GREEN,107_2995
107,0.8616,walking,walking,1,GREEN,107_2996
107,0.9096,walking,walking,1,GREEN,107_2997
107,0.887,walking,walking,1,GREEN,107_2998
107,0.8661,walking,walking,1,GREEN,107_2999
107,0.9264,walking,walking,1,GREEN,107_3000
107,0.9286,walking,walking,1,GREEN,107_3001
107,0.8391,walking,walking,1,GREEN,107_3002
107,0.8339,walking,walking,1,GREEN,107_3003
107,0.875,walking,walking,1,GREEN,107_3004
107,0.8244,walking,walking,1,GREEN,107_3005
107,0.8412,walking,walking,1,GREEN,107_3006
107,0.8461,walking,walking,1,GREEN,107_3007
107,0.8245,walking,walking,1,GREEN,107_3008
107,0.8292,walking,walking,1,GREEN,107_3009
107,0.8357,walking,walking,1,GREEN,107_3010
107,0.8548,walking,walking,1,GREEN,107_3011
107,0.9087,walking,walking,1,GREEN,107_3012
107,0.9611,walking,walking,1,GREEN,107_3013
107,0.9088,walking,walking,1,GREEN,107_3014
107,0.8723,walking,walking,1,GREEN,107_3015
107,0.8144,walking,walking,1,GREEN,107_3016
107,0.7989,walking,walking,1,GREEN,107_3017
107,0.8897,walking,walking,1,GREEN,107_3018
107,0.8899,walking,walking,1,GREEN,107_3019
107,0.8784,walking,walking,1,GREEN,107_3020
107,0.9163,walking,walking,1,GREEN,107_3021
107,0.8358,walking,walking,1,GREEN,107_3022
107,0.8473,walking,walking,1,GREEN,107_3023
107,0.8843,walking,walking,1,GREEN,107_3024
107,0.8794,walking,walking,1,GREEN,107_3025
107,0.9307,walking,walking,1,GREEN,107_3026
107,0.9264,walking,walking,1,GREEN,107_3027
107,0.8721,walking,walking,1,GREEN,107_3028
107,0.8932,walking,walking,1,GREEN,107_3029
107,0.8993,walking,walking,1,GREEN,107_3030
107,0.8962,walking,walking,1,GREEN,107_3031
107,0.9112,walking,walking,1,GREEN,107_3032
107,0.8937,walking,walking,1,GREEN,107_3033
107,0.8256,walking,walking,1,GREEN,107_3034
107,0.8103,walking,walking,1,GREEN,107_3035
107,0.8091,walking,walking,1,GREEN,107_3036
107,0.8594,walking,walking,1,GREEN,107_3037
107,0.8519,walking,walking,1,GREEN,107_3038
107,0.8788,walking,walking,1,GREEN,107_3039
107,0.9189,walking,walking,1,GREEN,107_3040
107,0.9066,walking,walking,1,GREEN,107_3041
107,0.8545,walking,walking,1,GREEN,107_3042
107,0.9026,walking,walking,1,GREEN,107_3043
107,0.9132,walking,walking,1,GREEN,107_3044
107,0.8761,walking,walking,1,GREEN,107_3045
107,0.8391,walking,walking,1,GREEN,107_3046
107,0.8236,walking,walking,1,GREEN,107_3047
107,0.9378,walking,walking,1,GREEN,107_3048
107,0.9099,walking,walking,1,GREEN,107_3049
107,0.9196,walking,walking,1,GREEN,107_3050
107,0.8395,walking,walking,1,GREEN,107_3051
107,0.8489,walking,walking,1,GREEN,107_3052
107,0.8073,walking,walking,1,GREEN,107_3053
107,0.7966,walking,walking,1,GREEN,107_3054
107,0.8807,walking,walking,1,GREEN,107_3055
107,0.9386,walking,walking,1,GREEN,107_3056
107,0.9153,walking,walking,1,GREEN,107_3057
107,0.9179,walking,walking,1,GREEN,107_3058
107,0.9072,walking,walking,1,GREEN,107_3059
107,0.9047,walking,walking,1,GREEN,107_3060
107,0.9314,walking,walking,1,GREEN,107_3061
107,0.9263,walking,walking,1,GREEN,107_3062
107,0.9718,walking,walking,1,GREEN,107_3063
107,0.9599,walking,walking,1,GREEN,107_3064
107,0.8843,walking,walking,1,GREEN,107_3065
107,0.8765,walking,walking,1,GREEN,107_3066
107,0.8954,walking,walking,1,GREEN,107_3067
107,0.8727,walking,walking,1,GREEN,107_3068
107,0.8884,walking,walking,1,GREEN,107_3069
107,0.8767,walking,walking,1,GREEN,107_3070
107,0.9393,walking,walking,1,GREEN,107_3071
107,0.9688,walking,walking,1,GREEN,107_3072
107,0.8707,walking,walking,1,GREEN,107_3073
107,0.8877,walking,walking,1,GREEN,107_3074
107,0.9317,walking,walking,1,GREEN,107_3075
107,0.94,walking,walking,1,GREEN,107_3076
107,0.9091,walking,walking,1,GREEN,107_3077
107,0.9399,walking,walking,1,GREEN,107_3078
107,0.9298,walking,walking,1,GREEN,107_3079
107,0.9371,walking,walking,1,GREEN,107_3080
107,0.9362,walking,walking,1,GREEN,107_3081
107,0.9397,walking,walking,1,GREEN,107_3082
107,0.9352,walking,walking,1,GREEN,107_3083
107,0.9011,walking,walking,1,GREEN,107_3084
107,0.9327,walking,walking,1,GREEN,107_3085
107,0.8852,walking,walking,1,GREEN,107_3086
107,0.7839,walking,walking,1,GREEN,107_3087
107,0.8152,walking,walking,1,GREEN,107_3088
107,0.8858,walking,walking,1,GREEN,107_3089
107,0.9323,walking,walking,1,GREEN,107_3090
107,0.9424,walking,walking,1,GREEN,107_3091
107,0.9173,walking,walking,1,GREEN,107_3092
107,0.8539,walking,walking,1,GREEN,107_3093
107,0.9059,walking,walking,1,GREEN,107_3094
107,0.9228,walking,walking,1,GREEN,107_3095
107,0.8567,walking,walking,1,GREEN,107_3096
107,0.9162,walking,walking,1,GREEN,107_3097
107,0.9506,walking,walking,1,GREEN,107_3098
107,0.9614,walking,walking,1,GREEN,107_3099
107,0.9377,walking,walking,1,GREEN,107_3100
107,0.8827,walking,walking,1,GREEN,107_3101
107,0.9387,walking,walking,1,GREEN,107_3102
107,0.9043,walking,walking,1,GREEN,107_3103
