true_activity,pred_activity,confidence,is_correct,traffic_light
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.88,1,GREEN
vacuuming,vacuuming,0.84,1,GREEN
vacuuming,vacuuming,0.927,1,GREEN
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.922,1,GREEN
vacuuming,vacuuming,0.869,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.927,1,GREEN
vacuuming,vacuuming,0.891,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.789,1,GREEN
vacuuming,vacuuming,0.921,1,GREEN
vacuuming,vacuuming,0.847,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.897,1,GREEN
vacuuming,vacuuming,0.025,1,RED
vacuuming,vacuuming,0.825,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.922,1,GREEN
vacuuming,vacuuming,0.884,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.92,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.926,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.917,1,GREEN
vacuuming,vacuuming,0.008,1,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.035,1,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.102,1,RED
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.924,1,GREEN
vacuuming,vacuuming,0.418,1,RED
vacuuming,vacuuming,0.24,1,RED
vacuuming,vacuuming,0.478,1,YELLOW
vacuuming,vacuuming,0.94,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.891,1,GREEN
vacuuming,vacuuming,0.539,1,YELLOW
vacuuming,vacuuming,0.787,1,GREEN
vacuuming,vacuuming,0.869,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.916,1,GREEN
vacuuming,vacuuming,0.012,1,RED
vacuuming,vacuuming,0.006,1,RED
vacuuming,vacuuming,0.925,1,GREEN
vacuuming,vacuuming,0.798,1,GREEN
vacuuming,vacuuming,0.018,1,RED
vacuuming,vacuuming,0.022,1,RED
vacuuming,vacuuming,0.907,1,GREEN
vacuuming,vacuuming,0.68,1,YELLOW
vacuuming,vacuuming,0.014,1,RED
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.94,1,GREEN
vacuuming,vacuuming,0.94,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.918,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.098,1,RED
vacuuming,vacuuming,0.926,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.925,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.927,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.941,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.346,1,RED
vacuuming,vacuuming,0.035,1,RED
vacuuming,vacuuming,0.018,1,RED
vacuuming,vacuuming,0.013,1,RED
vacuuming,vacuuming,0.905,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.901,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.798,1,GREEN
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.371,1,RED
vacuuming,vacuuming,0.926,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.139,1,RED
vacuuming,vacuuming,0.926,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.088,1,RED
vacuuming,vacuuming,0.008,1,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.016,1,RED
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.034,1,RED
vacuuming,vacuuming,0.013,1,RED
vacuuming,vacuuming,0.079,1,RED
vacuuming,vacuuming,0.018,1,RED
vacuuming,vacuuming,0.251,1,RED
vacuuming,vacuuming,0.685,1,YELLOW
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.119,1,RED
vacuuming,vacuuming,0.006,1,RED
vacuuming,vacuuming,0.006,1,RED
vacuuming,vacuuming,0.006,1,RED
vacuuming,vacuuming,0.006,1,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.011,1,RED
vacuuming,vacuuming,0.155,1,RED
vacuuming,vacuuming,0.928,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.791,1,GREEN
vacuuming,vacuuming,0.122,1,RED
vacuuming,vacuuming,0.603,1,YELLOW
vacuuming,vacuuming,0.039,1,RED
vacuuming,vacuuming,0.021,1,RED
vacuuming,vacuuming,0.127,1,RED
vacuuming,vacuuming,0.029,1,RED
vacuuming,vacuuming,0.04,1,RED
vacuuming,vacuuming,0.027,1,RED
vacuuming,vacuuming,0.013,1,RED
vacuuming,vacuuming,0.08,1,RED
vacuuming,vacuuming,0.009,1,RED
vacuuming,vacuuming,0.014,1,RED
vacuuming,vacuuming,0.013,1,RED
vacuuming,vacuuming,0.013,1,RED
vacuuming,vacuuming,0.864,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.883,1,GREEN
vacuuming,vacuuming,0.015,1,RED
vacuuming,vacuuming,0.222,1,RED
vacuuming,vacuuming,0.889,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.846,1,GREEN
vacuuming,vacuuming,0.619,1,YELLOW
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.94,1,GREEN
vacuuming,vacuuming,0.064,1,RED
vacuuming,vacuuming,0.033,1,RED
vacuuming,vacuuming,0.26,1,RED
vacuuming,vacuuming,0.844,1,GREEN
vacuuming,vacuuming,0.152,1,RED
vacuuming,vacuuming,0.489,1,YELLOW
vacuuming,vacuuming,0.472,1,YELLOW
vacuuming,vacuuming,0.12,1,RED
vacuuming,vacuuming,0.164,1,RED
vacuuming,vacuuming,0.815,1,GREEN
vacuuming,vacuuming,0.917,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.094,1,RED
vacuuming,vacuuming,0.527,1,YELLOW
vacuuming,vacuuming,0.434,1,RED
vacuuming,vacuuming,0.88,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.914,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.896,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.924,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.341,1,RED
vacuuming,vacuuming,0.509,1,YELLOW
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.93,1,GREEN
vacuuming,vacuuming,0.92,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.941,1,GREEN
vacuuming,vacuuming,0.914,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.928,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.306,1,RED
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.916,1,GREEN
vacuuming,vacuuming,0.928,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.919,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.534,1,YELLOW
vacuuming,vacuuming,0.922,1,GREEN
vacuuming,vacuuming,0.717,1,YELLOW
vacuuming,vacuuming,0.102,1,RED
vacuuming,vacuuming,0.034,1,RED
vacuuming,vacuuming,0.051,1,RED
vacuuming,vacuuming,0.048,1,RED
vacuuming,vacuuming,0.586,1,YELLOW
vacuuming,vacuuming,0.016,1,RED
vacuuming,vacuuming,0.04,1,RED
vacuuming,vacuuming,0.921,1,GREEN
vacuuming,vacuuming,0.903,1,GREEN
vacuuming,vacuuming,0.926,1,GREEN
vacuuming,vacuuming,0.928,1,GREEN
vacuuming,stairs_down,0.14,0,RED
vacuuming,stairs_down,0.023,0,RED
vacuuming,stairs_down,0.939,0,GREEN
vacuuming,stairs_down,0.803,0,GREEN
vacuuming,stairs_down,0.038,0,RED
vacuuming,stairs_down,0.008,0,RED
vacuuming,stairs_down,0.016,0,RED
vacuuming,stairs_down,0.01,0,RED
vacuuming,stairs_down,0.006,0,RED
stairs_up,stairs_down,0.044,0,RED
stairs_up,stairs_down,0.029,0,RED
stairs_up,stairs_down,0.049,0,RED
stairs_up,stairs_down,0.138,0,RED
stairs_up,stairs_down,0.078,0,RED
stairs_up,stairs_down,0.071,0,RED
stairs_up,stairs_down,0.086,0,RED
stairs_up,stairs_down,0.03,0,RED
stairs_up,stairs_up,0.011,1,RED
stairs_up,stairs_up,0.367,1,RED
stairs_up,stairs_up,0.905,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.924,1,GREEN
stairs_up,stairs_up,0.924,1,GREEN
stairs_up,stairs_up,0.92,1,GREEN
stairs_up,stairs_up,0.719,1,YELLOW
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.922,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.912,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.924,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.923,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.922,1,GREEN
stairs_up,stairs_up,0.921,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.916,1,GREEN
stairs_up,stairs_up,0.858,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.921,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.912,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.923,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.921,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.92,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.916,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.913,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.778,1,GREEN
stairs_up,stairs_up,0.114,1,RED
stairs_up,stairs_up,0.056,1,RED
stairs_up,stairs_up,0.826,1,GREEN
stairs_up,stairs_up,0.9,1,GREEN
stairs_up,stairs_up,0.015,1,RED
stairs_up,stairs_up,0.8,1,GREEN
stairs_up,stairs_up,0.017,1,RED
stairs_up,stairs_up,0.044,1,RED
stairs_up,stairs_up,0.71,1,YELLOW
stairs_up,stairs_up,0.82,1,GREEN
stairs_up,stairs_up,0.804,1,GREEN
stairs_up,stairs_up,0.828,1,GREEN
stairs_up,stairs_up,0.871,1,GREEN
stairs_up,stairs_up,0.852,1,GREEN
stairs_up,stairs_up,0.814,1,GREEN
stairs_up,stairs_up,0.813,1,GREEN
stairs_up,stairs_up,0.818,1,GREEN
stairs_up,stairs_up,0.866,1,GREEN
stairs_up,stairs_up,0.887,1,GREEN
stairs_up,stairs_up,0.74,1,YELLOW
stairs_down,stairs_up,0.009,0,RED
stairs_down,stairs_up,0.009,0,RED
stairs_down,stairs_up,0.011,0,RED
stairs_down,stairs_up,0.011,0,RED
stairs_down,stairs_up,0.009,0,RED
stairs_down,stairs_up,0.011,0,RED
stairs_down,stairs_down,0.022,1,RED
stairs_down,stairs_down,0.018,1,RED
stairs_down,stairs_down,0.021,1,RED
stairs_down,stairs_down,0.007,1,RED
stairs_down,stairs_down,0.02,1,RED
stairs_down,stairs_down,0.214,1,RED
stairs_down,stairs_down,0.938,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.937,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.946,1,GREEN
stairs_down,stairs_down,0.946,1,GREEN
stairs_down,stairs_down,0.944,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.938,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.938,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.938,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.946,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.936,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.944,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.944,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.937,1,GREEN
stairs_down,stairs_down,0.881,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.924,1,GREEN
stairs_down,stairs_down,0.932,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.908,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.938,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.937,1,GREEN
stairs_down,stairs_down,0.938,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.932,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.946,1,GREEN
stairs_down,stairs_down,0.947,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.947,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.341,1,RED
stairs_down,stairs_down,0.458,1,YELLOW
stairs_down,stairs_down,0.934,1,GREEN
stairs_down,stairs_down,0.936,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.918,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.936,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.94,1,GREEN
stairs_down,stairs_down,0.939,1,GREEN
stairs_down,stairs_down,0.945,1,GREEN
stairs_down,stairs_down,0.944,1,GREEN
stairs_down,stairs_down,0.951,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.942,1,GREEN
stairs_down,stairs_down,0.946,1,GREEN
stairs_down,stairs_down,0.944,1,GREEN
stairs_down,stairs_down,0.944,1,GREEN
stairs_down,stairs_down,0.941,1,GREEN
stairs_down,stairs_down,0.867,1,GREEN
stairs_down,stairs_down,0.064,1,RED
stairs_down,stairs_down,0.014,1,RED
stairs_down,stairs_down,0.006,1,RED
stairs_down,stairs_down,0.008,1,RED
stairs_down,stairs_down,0.038,1,RED
stairs_down,stairs_down,0.59,1,YELLOW
stairs_down,stairs_down,0.937,1,GREEN
stairs_down,stairs_down,0.943,1,GREEN
stairs_down,stairs_down,0.912,1,GREEN
stairs_up,stairs_down,0.622,0,YELLOW
stairs_up,stairs_down,0.63,0,YELLOW
stairs_up,stairs_up,0.563,1,YELLOW
stairs_up,stairs_up,0.456,1,YELLOW
stairs_up,stairs_up,0.507,1,YELLOW
stairs_up,stairs_up,0.544,1,YELLOW
stairs_up,stairs_up,0.417,1,RED
stairs_up,stairs_up,0.196,1,RED
stairs_up,stairs_up,0.07,1,RED
stairs_up,stairs_up,0.037,1,RED
stairs_up,stairs_up,0.918,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.922,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.926,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.921,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.939,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.937,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.116,1,RED
stairs_up,stairs_up,0.847,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.923,1,GREEN
stairs_up,stairs_up,0.926,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.926,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.922,1,GREEN
stairs_up,stairs_up,0.933,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.92,1,GREEN
stairs_up,stairs_up,0.938,1,GREEN
stairs_up,stairs_up,0.925,1,GREEN
stairs_up,stairs_up,0.806,1,GREEN
stairs_up,stairs_up,0.931,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.921,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.941,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.917,1,GREEN
stairs_up,stairs_up,0.929,1,GREEN
stairs_up,stairs_up,0.936,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.932,1,GREEN
stairs_up,stairs_up,0.926,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
stairs_up,stairs_up,0.927,1,GREEN
stairs_up,stairs_up,0.928,1,GREEN
stairs_up,stairs_up,0.937,1,GREEN
stairs_up,stairs_up,0.93,1,GREEN
stairs_up,stairs_up,0.924,1,GREEN
stairs_up,stairs_up,0.935,1,GREEN
stairs_up,stairs_up,0.934,1,GREEN
