subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
108,0.3597,standing,ironing,0,RED
108,0.3576,vacuuming,ironing,0,RED
108,0.3475,vacuuming,ironing,0,RED
108,0.2542,standing,ironing,0,RED
108,0.256,standing,ironing,0,RED
108,0.2858,ironing,ironing,1,RED
108,0.3288,standing,ironing,0,RED
108,0.286,ironing,ironing,1,RED
108,0.2852,ironing,ironing,1,RED
108,0.3338,ironing,ironing,1,RED
108,0.4211,ironing,ironing,1,RED
108,0.4467,ironing,ironing,1,RED
108,0.3711,ironing,ironing,1,RED
108,0.2441,ironing,ironing,1,RED
108,0.2864,ironing,ironing,1,RED
108,0.2197,ironing,ironing,1,RED
108,0.2884,ironing,ironing,1,RED
108,0.3484,ironing,ironing,1,RED
108,0.307,ironing,ironing,1,RED
108,0.3962,ironing,ironing,1,RED
108,0.4795,vacuuming,ironing,0,YELLOW
108,0.4615,vacuuming,ironing,0,YELLOW
108,0.3319,ironing,ironing,1,RED
108,0.3176,ironing,ironing,1,RED
108,0.2845,ironing,ironing,1,RED
108,0.2166,ironing,ironing,1,RED
108,0.2738,ironing,ironing,1,RED
108,0.261,ironing,ironing,1,RED
108,0.3459,ironing,ironing,1,RED
108,0.4309,ironing,ironing,1,RED
108,0.3915,ironing,ironing,1,RED
108,0.4845,vacuuming,ironing,0,YELLOW
108,0.5578,vacuuming,ironing,0,YELLOW
108,0.6446,vacuuming,ironing,0,YELLOW
108,0.6784,vacuuming,ironing,0,YELLOW
108,0.3992,vacuuming,ironing,0,RED
108,0.3413,ironing,ironing,1,RED
108,0.4126,ironing,ironing,1,RED
108,0.4178,ironing,ironing,1,RED
108,0.421,ironing,ironing,1,RED
108,0.4612,vacuuming,ironing,0,YELLOW
108,0.4763,vacuuming,ironing,0,YELLOW
108,0.4491,vacuuming,ironing,0,RED
108,0.5306,vacuuming,ironing,0,YELLOW
108,0.3633,cycling,ironing,0,RED
108,0.3661,cycling,ironing,0,RED
108,0.3293,cycling,ironing,0,RED
108,0.3514,cycling,ironing,0,RED
108,0.3685,cycling,ironing,0,RED
108,0.2838,vacuuming,ironing,0,RED
108,0.4156,vacuuming,ironing,0,RED
108,0.3273,vacuuming,ironing,0,RED
108,0.2744,ironing,ironing,1,RED
108,0.3458,ironing,ironing,1,RED
108,0.3641,vacuuming,ironing,0,RED
108,0.4919,vacuuming,ironing,0,YELLOW
108,0.5662,vacuuming,ironing,0,YELLOW
108,0.3749,vacuuming,ironing,0,RED
108,0.4352,standing,ironing,0,RED
108,0.3666,ironing,ironing,1,RED
108,0.3088,standing,ironing,0,RED
108,0.4546,vacuuming,ironing,0,YELLOW
108,0.2454,vacuuming,ironing,0,RED
108,0.2746,ironing,ironing,1,RED
108,0.4256,standing,ironing,0,RED
108,0.4167,standing,ironing,0,RED
108,0.4132,ironing,ironing,1,RED
108,0.54,ironing,ironing,1,YELLOW
108,0.5038,ironing,ironing,1,YELLOW
108,0.3465,ironing,ironing,1,RED
108,0.2701,vacuuming,ironing,0,RED
108,0.4639,ironing,ironing,1,YELLOW
108,0.524,vacuuming,ironing,0,YELLOW
108,0.6514,vacuuming,ironing,0,YELLOW
108,0.4845,vacuuming,ironing,0,YELLOW
108,0.3403,ironing,ironing,1,RED
108,0.3383,ironing,ironing,1,RED
108,0.4568,ironing,ironing,1,YELLOW
108,0.5142,ironing,ironing,1,YELLOW
108,0.3916,ironing,ironing,1,RED
108,0.3687,ironing,ironing,1,RED
108,0.3398,ironing,ironing,1,RED
108,0.3478,ironing,ironing,1,RED
108,0.5305,ironing,ironing,1,YELLOW
108,0.4691,ironing,ironing,1,YELLOW
108,0.4689,vacuuming,ironing,0,YELLOW
108,0.4482,vacuuming,ironing,0,RED
108,0.3877,vacuuming,ironing,0,RED
108,0.3709,ironing,ironing,1,RED
108,0.4417,vacuuming,ironing,0,RED
108,0.3891,ironing,ironing,1,RED
108,0.3831,ironing,ironing,1,RED
108,0.3387,ironing,ironing,1,RED
108,0.3323,ironing,ironing,1,RED
108,0.2543,ironing,ironing,1,RED
108,0.1828,standing,ironing,0,RED
108,0.1957,vacuuming,ironing,0,RED
108,0.2194,vacuuming,ironing,0,RED
108,0.2406,ironing,ironing,1,RED
108,0.2627,vacuuming,ironing,0,RED
108,0.2788,standing,ironing,0,RED
108,0.3925,standing,ironing,0,RED
108,0.4035,standing,ironing,0,RED
108,0.479,standing,ironing,0,YELLOW
108,0.3495,vacuuming,ironing,0,RED
108,0.6064,vacuuming,ironing,0,YELLOW
108,0.3537,vacuuming,ironing,0,RED
108,0.3499,vacuuming,ironing,0,RED
108,0.3736,vacuuming,ironing,0,RED
108,0.5579,vacuuming,ironing,0,YELLOW
108,0.3972,vacuuming,ironing,0,RED
108,0.4788,vacuuming,ironing,0,YELLOW
108,0.4318,ironing,ironing,1,RED
108,0.5201,vacuuming,ironing,0,YELLOW
108,0.5742,vacuuming,ironing,0,YELLOW
108,0.5126,vacuuming,ironing,0,YELLOW
108,0.2667,ironing,ironing,1,RED
108,0.3051,ironing,ironing,1,RED
108,0.4351,vacuuming,ironing,0,RED
108,0.4665,vacuuming,ironing,0,YELLOW
108,0.3154,vacuuming,ironing,0,RED
108,0.3385,ironing,ironing,1,RED
108,0.353,vacuuming,ironing,0,RED
108,0.4314,ironing,ironing,1,RED
108,0.4471,vacuuming,ironing,0,RED
108,0.3581,ironing,ironing,1,RED
108,0.5437,vacuuming,ironing,0,YELLOW
108,0.4268,vacuuming,ironing,0,RED
108,0.3334,vacuuming,ironing,0,RED
108,0.3242,vacuuming,ironing,0,RED
108,0.3343,vacuuming,ironing,0,RED
108,0.5276,ironing,ironing,1,YELLOW
108,0.385,ironing,ironing,1,RED
108,0.3939,ironing,ironing,1,RED
108,0.6156,vacuuming,ironing,0,YELLOW
108,0.613,vacuuming,ironing,0,YELLOW
108,0.4346,vacuuming,ironing,0,RED
108,0.3806,vacuuming,ironing,0,RED
108,0.4468,ironing,ironing,1,RED
108,0.469,ironing,ironing,1,YELLOW
108,0.5154,ironing,ironing,1,YELLOW
108,0.4039,ironing,ironing,1,RED
108,0.5331,ironing,ironing,1,YELLOW
108,0.4464,ironing,ironing,1,RED
108,0.2235,ironing,ironing,1,RED
108,0.2842,ironing,ironing,1,RED
108,0.29,vacuuming,ironing,0,RED
108,0.2938,vacuuming,ironing,0,RED
108,0.2892,vacuuming,ironing,0,RED
108,0.2721,ironing,ironing,1,RED
108,0.3037,standing,ironing,0,RED
108,0.2684,standing,ironing,0,RED
108,0.3335,standing,ironing,0,RED
108,0.3657,standing,ironing,0,RED
108,0.3901,standing,ironing,0,RED
108,0.3181,standing,ironing,0,RED
108,0.412,standing,ironing,0,RED
108,0.4276,standing,ironing,0,RED
108,0.4053,standing,ironing,0,RED
108,0.4714,standing,ironing,0,YELLOW
108,0.419,standing,ironing,0,RED
108,0.3523,standing,ironing,0,RED
108,0.486,standing,ironing,0,YELLOW
108,0.2577,ironing,vacuuming,0,RED
108,0.4161,sitting,vacuuming,0,RED
108,0.3982,sitting,vacuuming,0,RED
108,0.3915,standing,vacuuming,0,RED
108,0.4382,sitting,vacuuming,0,RED
108,0.3844,sitting,vacuuming,0,RED
108,0.3557,standing,vacuuming,0,RED
108,0.3853,standing,vacuuming,0,RED
108,0.5633,ironing,vacuuming,0,YELLOW
108,0.6427,ironing,vacuuming,0,YELLOW
108,0.7161,vacuuming,vacuuming,1,YELLOW
108,0.9494,vacuuming,vacuuming,1,GREEN
108,0.8677,vacuuming,vacuuming,1,GREEN
108,0.9072,vacuuming,vacuuming,1,GREEN
108,0.9235,vacuuming,vacuuming,1,GREEN
108,0.7696,vacuuming,vacuuming,1,GREEN
108,0.5367,vacuuming,vacuuming,1,YELLOW
108,0.2706,vacuuming,vacuuming,1,RED
108,0.4459,stairs_down,vacuuming,0,RED
108,0.5281,stairs_down,vacuuming,0,YELLOW
108,0.5342,standing,vacuuming,0,YELLOW
108,0.256,vacuuming,vacuuming,1,RED
108,0.6419,vacuuming,vacuuming,1,YELLOW
108,0.8712,vacuuming,vacuuming,1,GREEN
108,0.8858,vacuuming,vacuuming,1,GREEN
108,0.8201,vacuuming,vacuuming,1,GREEN
108,0.778,vacuuming,vacuuming,1,GREEN
108,0.6063,vacuuming,vacuuming,1,YELLOW
108,0.5552,vacuuming,vacuuming,1,YELLOW
108,0.7642,vacuuming,vacuuming,1,GREEN
108,0.943,vacuuming,vacuuming,1,GREEN
108,0.9721,vacuuming,vacuuming,1,GREEN
108,0.9703,vacuuming,vacuuming,1,GREEN
108,0.9654,vacuuming,vacuuming,1,GREEN
108,0.9526,vacuuming,vacuuming,1,GREEN
108,0.899,vacuuming,vacuuming,1,GREEN
108,0.9421,vacuuming,vacuuming,1,GREEN
108,0.9328,vacuuming,vacuuming,1,GREEN
108,0.8919,vacuuming,vacuuming,1,GREEN
108,0.8476,vacuuming,vacuuming,1,GREEN
108,0.8804,vacuuming,vacuuming,1,GREEN
108,0.9679,vacuuming,vacuuming,1,GREEN
108,0.9874,vacuuming,vacuuming,1,GREEN
108,0.7702,vacuuming,vacuuming,1,GREEN
108,0.566,vacuuming,vacuuming,1,YELLOW
108,0.9277,vacuuming,vacuuming,1,GREEN
108,0.9472,vacuuming,vacuuming,1,GREEN
108,0.966,vacuuming,vacuuming,1,GREEN
108,0.9156,vacuuming,vacuuming,1,GREEN
108,0.9028,vacuuming,vacuuming,1,GREEN
108,0.9265,vacuuming,vacuuming,1,GREEN
108,0.9487,vacuuming,vacuuming,1,GREEN
108,0.9585,vacuuming,vacuuming,1,GREEN
108,0.9642,vacuuming,vacuuming,1,GREEN
108,0.9319,vacuuming,vacuuming,1,GREEN
108,0.9452,vacuuming,vacuuming,1,GREEN
108,0.9593,vacuuming,vacuuming,1,GREEN
108,0.9789,vacuuming,vacuuming,1,GREEN
108,0.9891,vacuuming,vacuuming,1,GREEN
108,0.9909,vacuuming,vacuuming,1,GREEN
108,0.972,vacuuming,vacuuming,1,GREEN
108,0.9145,vacuuming,vacuuming,1,GREEN
108,0.7912,vacuuming,vacuuming,1,GREEN
108,0.9526,vacuuming,vacuuming,1,GREEN
108,0.9571,vacuuming,vacuuming,1,GREEN
108,0.9229,vacuuming,vacuuming,1,GREEN
108,0.9372,vacuuming,vacuuming,1,GREEN
108,0.9521,vacuuming,vacuuming,1,GREEN
108,0.9404,vacuuming,vacuuming,1,GREEN
108,0.8844,vacuuming,vacuuming,1,GREEN
108,0.8445,vacuuming,vacuuming,1,GREEN
108,0.5284,vacuuming,vacuuming,1,YELLOW
108,0.6021,vacuuming,vacuuming,1,YELLOW
108,0.8788,vacuuming,vacuuming,1,GREEN
108,0.9846,vacuuming,vacuuming,1,GREEN
108,0.9354,vacuuming,vacuuming,1,GREEN
108,0.937,vacuuming,vacuuming,1,GREEN
108,0.843,vacuuming,vacuuming,1,GREEN
108,0.8442,vacuuming,vacuuming,1,GREEN
108,0.8303,vacuuming,vacuuming,1,GREEN
108,0.888,vacuuming,vacuuming,1,GREEN
108,0.9371,vacuuming,vacuuming,1,GREEN
108,0.9262,vacuuming,vacuuming,1,GREEN
108,0.9395,vacuuming,vacuuming,1,GREEN
108,0.9584,vacuuming,vacuuming,1,GREEN
108,0.8899,vacuuming,vacuuming,1,GREEN
108,0.8357,vacuuming,vacuuming,1,GREEN
108,0.8811,vacuuming,vacuuming,1,GREEN
108,0.8757,vacuuming,vacuuming,1,GREEN
108,0.8538,vacuuming,vacuuming,1,GREEN
108,0.9058,vacuuming,vacuuming,1,GREEN
108,0.9248,vacuuming,vacuuming,1,GREEN
108,0.9104,vacuuming,vacuuming,1,GREEN
108,0.8985,vacuuming,vacuuming,1,GREEN
108,0.8161,vacuuming,vacuuming,1,GREEN
108,0.8778,vacuuming,vacuuming,1,GREEN
108,0.8647,vacuuming,vacuuming,1,GREEN
108,0.9321,vacuuming,vacuuming,1,GREEN
108,0.9488,vacuuming,vacuuming,1,GREEN
108,0.9504,vacuuming,vacuuming,1,GREEN
108,0.7366,vacuuming,vacuuming,1,YELLOW
108,0.7289,vacuuming,vacuuming,1,YELLOW
108,0.907,vacuuming,vacuuming,1,GREEN
108,0.9053,vacuuming,vacuuming,1,GREEN
108,0.9102,vacuuming,vacuuming,1,GREEN
108,0.8893,vacuuming,vacuuming,1,GREEN
108,0.927,vacuuming,vacuuming,1,GREEN
108,0.7991,vacuuming,vacuuming,1,GREEN
108,0.8361,vacuuming,vacuuming,1,GREEN
108,0.9262,vacuuming,vacuuming,1,GREEN
108,0.8713,vacuuming,vacuuming,1,GREEN
108,0.9192,vacuuming,vacuuming,1,GREEN
108,0.8527,vacuuming,vacuuming,1,GREEN
108,0.7516,vacuuming,vacuuming,1,GREEN
108,0.8725,vacuuming,vacuuming,1,GREEN
108,0.9526,vacuuming,vacuuming,1,GREEN
108,0.7839,vacuuming,vacuuming,1,GREEN
108,0.8878,vacuuming,vacuuming,1,GREEN
108,0.9069,vacuuming,vacuuming,1,GREEN
108,0.935,vacuuming,vacuuming,1,GREEN
108,0.9152,vacuuming,vacuuming,1,GREEN
108,0.9244,vacuuming,vacuuming,1,GREEN
108,0.7466,vacuuming,vacuuming,1,YELLOW
108,0.5173,vacuuming,vacuuming,1,YELLOW
108,0.6749,vacuuming,vacuuming,1,YELLOW
108,0.5071,vacuuming,vacuuming,1,YELLOW
108,0.5215,standing,vacuuming,0,YELLOW
108,0.5824,standing,vacuuming,0,YELLOW
108,0.3968,standing,vacuuming,0,RED
108,0.5822,vacuuming,vacuuming,1,YELLOW
108,0.6713,vacuuming,vacuuming,1,YELLOW
108,0.7364,vacuuming,vacuuming,1,YELLOW
108,0.6932,vacuuming,vacuuming,1,YELLOW
108,0.6894,vacuuming,vacuuming,1,YELLOW
108,0.725,vacuuming,vacuuming,1,YELLOW
108,0.6799,vacuuming,vacuuming,1,YELLOW
108,0.574,vacuuming,vacuuming,1,YELLOW
108,0.436,vacuuming,vacuuming,1,RED
108,0.3363,vacuuming,vacuuming,1,RED
108,0.3698,vacuuming,vacuuming,1,RED
108,0.4355,ironing,vacuuming,0,RED
108,0.7759,ironing,vacuuming,0,GREEN
108,0.4308,ironing,vacuuming,0,RED
108,0.8301,vacuuming,vacuuming,1,GREEN
108,0.8477,vacuuming,vacuuming,1,GREEN
108,0.9479,vacuuming,vacuuming,1,GREEN
108,0.9775,vacuuming,vacuuming,1,GREEN
108,0.9768,vacuuming,vacuuming,1,GREEN
108,0.9678,vacuuming,vacuuming,1,GREEN
108,0.9769,vacuuming,vacuuming,1,GREEN
108,0.9507,vacuuming,vacuuming,1,GREEN
108,0.9754,vacuuming,vacuuming,1,GREEN
108,0.9891,vacuuming,vacuuming,1,GREEN
108,0.9706,vacuuming,vacuuming,1,GREEN
108,0.9811,vacuuming,vacuuming,1,GREEN
108,0.9698,vacuuming,vacuuming,1,GREEN
108,0.9287,vacuuming,vacuuming,1,GREEN
108,0.951,vacuuming,vacuuming,1,GREEN
108,0.9737,vacuuming,vacuuming,1,GREEN
108,0.9567,vacuuming,vacuuming,1,GREEN
108,0.9906,vacuuming,vacuuming,1,GREEN
108,0.9077,vacuuming,vacuuming,1,GREEN
108,0.8634,vacuuming,vacuuming,1,GREEN
108,0.8986,vacuuming,vacuuming,1,GREEN
108,0.8333,vacuuming,vacuuming,1,GREEN
108,0.7442,vacuuming,vacuuming,1,YELLOW
108,0.8844,vacuuming,vacuuming,1,GREEN
108,0.8645,vacuuming,vacuuming,1,GREEN
108,0.8539,vacuuming,vacuuming,1,GREEN
108,0.8672,vacuuming,vacuuming,1,GREEN
108,0.924,vacuuming,vacuuming,1,GREEN
108,0.9251,vacuuming,vacuuming,1,GREEN
108,0.8878,vacuuming,vacuuming,1,GREEN
108,0.8525,vacuuming,vacuuming,1,GREEN
108,0.5954,vacuuming,vacuuming,1,YELLOW
108,0.4548,ironing,vacuuming,0,YELLOW
108,0.5558,ironing,vacuuming,0,YELLOW
108,0.4448,ironing,vacuuming,0,RED
108,0.8106,vacuuming,vacuuming,1,GREEN
108,0.9232,vacuuming,vacuuming,1,GREEN
108,0.7347,vacuuming,vacuuming,1,YELLOW
108,0.563,vacuuming,vacuuming,1,YELLOW
108,0.4266,ironing,vacuuming,0,RED
108,0.4878,ironing,vacuuming,0,YELLOW
108,0.5034,vacuuming,vacuuming,1,YELLOW
108,0.8469,vacuuming,vacuuming,1,GREEN
108,0.9671,vacuuming,vacuuming,1,GREEN
108,0.9704,vacuuming,vacuuming,1,GREEN
108,0.8607,vacuuming,vacuuming,1,GREEN
108,0.8478,vacuuming,vacuuming,1,GREEN
108,0.7757,vacuuming,vacuuming,1,GREEN
108,0.8184,vacuuming,vacuuming,1,GREEN
108,0.8396,vacuuming,vacuuming,1,GREEN
108,0.8592,vacuuming,vacuuming,1,GREEN
108,0.865,vacuuming,vacuuming,1,GREEN
108,0.8925,vacuuming,vacuuming,1,GREEN
108,0.8761,vacuuming,vacuuming,1,GREEN
108,0.9181,vacuuming,vacuuming,1,GREEN
108,0.8782,vacuuming,vacuuming,1,GREEN
108,0.869,vacuuming,vacuuming,1,GREEN
108,0.7042,vacuuming,vacuuming,1,YELLOW
108,0.6275,vacuuming,vacuuming,1,YELLOW
108,0.6724,vacuuming,vacuuming,1,YELLOW
108,0.7518,vacuuming,vacuuming,1,GREEN
108,0.8504,vacuuming,vacuuming,1,GREEN
108,0.9735,vacuuming,vacuuming,1,GREEN
108,0.7955,vacuuming,vacuuming,1,GREEN
108,0.7323,vacuuming,vacuuming,1,YELLOW
108,0.7103,vacuuming,vacuuming,1,YELLOW
108,0.7621,vacuuming,vacuuming,1,GREEN
108,0.8769,vacuuming,vacuuming,1,GREEN
108,0.7569,vacuuming,vacuuming,1,GREEN
108,0.8612,vacuuming,vacuuming,1,GREEN
108,0.8692,vacuuming,vacuuming,1,GREEN
108,0.774,vacuuming,vacuuming,1,GREEN
108,0.8856,vacuuming,vacuuming,1,GREEN
108,0.9346,vacuuming,vacuuming,1,GREEN
108,0.9656,vacuuming,vacuuming,1,GREEN
108,0.9516,vacuuming,vacuuming,1,GREEN
108,0.9429,vacuuming,vacuuming,1,GREEN
108,0.893,vacuuming,vacuuming,1,GREEN
108,0.9238,vacuuming,vacuuming,1,GREEN
108,0.9266,vacuuming,vacuuming,1,GREEN
108,0.7827,vacuuming,vacuuming,1,GREEN
108,0.8412,vacuuming,vacuuming,1,GREEN
108,0.8218,vacuuming,vacuuming,1,GREEN
108,0.6881,vacuuming,vacuuming,1,YELLOW
108,0.2438,stairs_down,vacuuming,0,RED
108,0.3948,vacuuming,vacuuming,1,RED
108,0.7846,vacuuming,vacuuming,1,GREEN
108,0.9438,vacuuming,vacuuming,1,GREEN
108,0.9459,vacuuming,vacuuming,1,GREEN
108,0.9519,vacuuming,vacuuming,1,GREEN
108,0.7559,vacuuming,vacuuming,1,GREEN
108,0.666,vacuuming,vacuuming,1,YELLOW
108,0.8643,vacuuming,vacuuming,1,GREEN
108,0.9214,vacuuming,vacuuming,1,GREEN
108,0.9447,vacuuming,vacuuming,1,GREEN
108,0.9519,vacuuming,vacuuming,1,GREEN
108,0.9357,vacuuming,vacuuming,1,GREEN
108,0.9639,vacuuming,vacuuming,1,GREEN
108,0.8983,vacuuming,vacuuming,1,GREEN
108,0.8947,vacuuming,vacuuming,1,GREEN
108,0.8792,vacuuming,vacuuming,1,GREEN
108,0.9676,vacuuming,vacuuming,1,GREEN
108,0.9699,vacuuming,vacuuming,1,GREEN
108,0.9742,vacuuming,vacuuming,1,GREEN
108,0.7899,vacuuming,vacuuming,1,GREEN
108,0.7957,vacuuming,vacuuming,1,GREEN
108,0.8899,vacuuming,vacuuming,1,GREEN
108,0.9738,vacuuming,vacuuming,1,GREEN
108,0.9873,vacuuming,vacuuming,1,GREEN
108,0.9847,vacuuming,vacuuming,1,GREEN
108,0.9197,vacuuming,vacuuming,1,GREEN
108,0.8076,vacuuming,vacuuming,1,GREEN
108,0.8319,vacuuming,vacuuming,1,GREEN
108,0.7284,vacuuming,vacuuming,1,YELLOW
108,0.5558,vacuuming,vacuuming,1,YELLOW
108,0.537,vacuuming,vacuuming,1,YELLOW
108,0.5185,vacuuming,vacuuming,1,YELLOW
108,0.5431,vacuuming,vacuuming,1,YELLOW
108,0.7732,vacuuming,vacuuming,1,GREEN
108,0.791,vacuuming,vacuuming,1,GREEN
108,0.6851,vacuuming,vacuuming,1,YELLOW
108,0.6872,vacuuming,vacuuming,1,YELLOW
108,0.4994,vacuuming,vacuuming,1,YELLOW
108,0.2137,vacuuming,vacuuming,1,RED
108,0.4123,standing,vacuuming,0,RED
108,0.36,standing,vacuuming,0,RED
108,0.3922,standing,vacuuming,0,RED
108,0.384,vacuuming,vacuuming,1,RED
108,0.6928,vacuuming,vacuuming,1,YELLOW
108,0.5817,vacuuming,vacuuming,1,YELLOW
108,0.7044,vacuuming,vacuuming,1,YELLOW
108,0.7369,vacuuming,vacuuming,1,YELLOW
108,0.7788,vacuuming,vacuuming,1,GREEN
108,0.4375,vacuuming,vacuuming,1,RED
108,0.3666,standing,vacuuming,0,RED
108,0.48,standing,vacuuming,0,YELLOW
108,0.3657,standing,vacuuming,0,RED
108,0.7881,vacuuming,vacuuming,1,GREEN
108,0.9674,vacuuming,vacuuming,1,GREEN
108,0.9213,vacuuming,vacuuming,1,GREEN
108,0.8968,vacuuming,vacuuming,1,GREEN
108,0.9231,vacuuming,vacuuming,1,GREEN
108,0.7455,vacuuming,vacuuming,1,YELLOW
108,0.3689,vacuuming,vacuuming,1,RED
108,0.3214,standing,vacuuming,0,RED
108,0.2957,stairs_down,vacuuming,0,RED
108,0.2736,stairs_down,vacuuming,0,RED
108,0.402,sitting,vacuuming,0,RED
108,0.5214,vacuuming,vacuuming,1,YELLOW
108,0.7588,vacuuming,vacuuming,1,GREEN
108,0.9173,vacuuming,vacuuming,1,GREEN
108,0.9516,vacuuming,vacuuming,1,GREEN
108,0.9563,vacuuming,vacuuming,1,GREEN
108,0.949,vacuuming,vacuuming,1,GREEN
108,0.8887,vacuuming,vacuuming,1,GREEN
108,0.9568,vacuuming,vacuuming,1,GREEN
108,0.9566,vacuuming,vacuuming,1,GREEN
108,0.9678,vacuuming,vacuuming,1,GREEN
108,0.9609,vacuuming,vacuuming,1,GREEN
108,0.9726,vacuuming,vacuuming,1,GREEN
108,0.9787,vacuuming,vacuuming,1,GREEN
108,0.9469,vacuuming,vacuuming,1,GREEN
108,0.8555,vacuuming,vacuuming,1,GREEN
108,0.7313,vacuuming,vacuuming,1,YELLOW
108,0.7028,vacuuming,vacuuming,1,YELLOW
108,0.7074,vacuuming,vacuuming,1,YELLOW
108,0.8712,vacuuming,vacuuming,1,GREEN
108,0.8057,vacuuming,vacuuming,1,GREEN
108,0.8748,vacuuming,vacuuming,1,GREEN
108,0.9739,vacuuming,vacuuming,1,GREEN
108,0.9425,vacuuming,vacuuming,1,GREEN
108,0.9459,vacuuming,vacuuming,1,GREEN
108,0.9499,vacuuming,vacuuming,1,GREEN
108,0.9309,vacuuming,vacuuming,1,GREEN
108,0.9361,vacuuming,vacuuming,1,GREEN
108,0.9348,vacuuming,vacuuming,1,GREEN
108,0.9083,vacuuming,vacuuming,1,GREEN
108,0.9385,vacuuming,vacuuming,1,GREEN
108,0.925,vacuuming,vacuuming,1,GREEN
108,0.9344,vacuuming,vacuuming,1,GREEN
108,0.9016,vacuuming,vacuuming,1,GREEN
108,0.8186,vacuuming,vacuuming,1,GREEN
108,0.7816,vacuuming,vacuuming,1,GREEN
108,0.9041,vacuuming,vacuuming,1,GREEN
108,0.9605,vacuuming,vacuuming,1,GREEN
108,0.9612,vacuuming,vacuuming,1,GREEN
108,0.9767,vacuuming,vacuuming,1,GREEN
108,0.9615,vacuuming,vacuuming,1,GREEN
108,0.9097,vacuuming,vacuuming,1,GREEN
108,0.9378,vacuuming,vacuuming,1,GREEN
108,0.9514,vacuuming,vacuuming,1,GREEN
108,0.9635,vacuuming,vacuuming,1,GREEN
108,0.9672,vacuuming,vacuuming,1,GREEN
108,0.7496,vacuuming,vacuuming,1,YELLOW
108,0.7811,vacuuming,vacuuming,1,GREEN
108,0.3668,vacuuming,vacuuming,1,RED
108,0.2742,cycling,vacuuming,0,RED
108,0.4647,vacuuming,vacuuming,1,YELLOW
108,0.5823,vacuuming,vacuuming,1,YELLOW
108,0.7687,vacuuming,vacuuming,1,GREEN
108,0.9887,vacuuming,vacuuming,1,GREEN
108,0.9892,vacuuming,vacuuming,1,GREEN
108,0.9768,vacuuming,vacuuming,1,GREEN
108,0.9644,vacuuming,vacuuming,1,GREEN
108,0.9841,vacuuming,vacuuming,1,GREEN
108,0.9807,vacuuming,vacuuming,1,GREEN
108,0.9406,vacuuming,vacuuming,1,GREEN
108,0.8288,vacuuming,vacuuming,1,GREEN
108,0.8342,vacuuming,vacuuming,1,GREEN
108,0.9266,vacuuming,vacuuming,1,GREEN
108,0.9624,vacuuming,vacuuming,1,GREEN
108,0.929,vacuuming,vacuuming,1,GREEN
108,0.7842,vacuuming,vacuuming,1,GREEN
108,0.9034,vacuuming,vacuuming,1,GREEN
108,0.9414,vacuuming,vacuuming,1,GREEN
108,0.6247,vacuuming,vacuuming,1,YELLOW
108,0.752,vacuuming,vacuuming,1,GREEN
108,0.9478,vacuuming,vacuuming,1,GREEN
108,0.8663,vacuuming,vacuuming,1,GREEN
108,0.838,vacuuming,vacuuming,1,GREEN
108,0.7965,vacuuming,vacuuming,1,GREEN
108,0.9404,vacuuming,vacuuming,1,GREEN
108,0.954,vacuuming,vacuuming,1,GREEN
108,0.9697,vacuuming,vacuuming,1,GREEN
108,0.9729,vacuuming,vacuuming,1,GREEN
108,0.9728,vacuuming,vacuuming,1,GREEN
108,0.9622,vacuuming,vacuuming,1,GREEN
108,0.9574,vacuuming,vacuuming,1,GREEN
108,0.989,vacuuming,vacuuming,1,GREEN
108,0.9875,vacuuming,vacuuming,1,GREEN
108,0.9765,vacuuming,vacuuming,1,GREEN
108,0.9422,vacuuming,vacuuming,1,GREEN
108,0.9794,vacuuming,vacuuming,1,GREEN
108,0.9942,vacuuming,vacuuming,1,GREEN
108,0.9736,vacuuming,vacuuming,1,GREEN
108,0.9922,vacuuming,vacuuming,1,GREEN
108,0.952,vacuuming,vacuuming,1,GREEN
108,0.8758,vacuuming,vacuuming,1,GREEN
108,0.9359,vacuuming,vacuuming,1,GREEN
108,0.8153,vacuuming,vacuuming,1,GREEN
108,0.6818,vacuuming,vacuuming,1,YELLOW
108,0.4747,vacuuming,vacuuming,1,YELLOW
108,0.4707,vacuuming,vacuuming,1,YELLOW
108,0.2526,vacuuming,vacuuming,1,RED
108,0.2862,vacuuming,vacuuming,1,RED
108,0.3663,vacuuming,vacuuming,1,RED
108,0.5171,vacuuming,vacuuming,1,YELLOW
108,0.6278,vacuuming,vacuuming,1,YELLOW
108,0.744,vacuuming,vacuuming,1,YELLOW
108,0.8452,vacuuming,vacuuming,1,GREEN
108,0.9331,vacuuming,vacuuming,1,GREEN
108,0.9582,vacuuming,vacuuming,1,GREEN
108,0.9673,vacuuming,vacuuming,1,GREEN
108,0.8833,vacuuming,vacuuming,1,GREEN
108,0.9704,vacuuming,vacuuming,1,GREEN
108,0.912,vacuuming,vacuuming,1,GREEN
108,0.8988,vacuuming,vacuuming,1,GREEN
108,0.8998,vacuuming,vacuuming,1,GREEN
108,0.9805,vacuuming,vacuuming,1,GREEN
108,0.9593,vacuuming,vacuuming,1,GREEN
108,0.9093,vacuuming,vacuuming,1,GREEN
108,0.9087,vacuuming,vacuuming,1,GREEN
108,0.9404,vacuuming,vacuuming,1,GREEN
108,0.9669,vacuuming,vacuuming,1,GREEN
108,0.9654,vacuuming,vacuuming,1,GREEN
