true_activity,pred_activity,confidence,is_correct,traffic_light,routed
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
vacuuming,ironing,1.0,0,GREEN,0
vacuuming,ironing,1.0,0,GREEN,0
vacuuming,vacuuming,0.754,1,GREEN,0
vacuuming,vacuuming,0.827,1,GREEN,0
vacuuming,vacuuming,0.953,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,0.923,1,GREEN,0
vacuuming,vacuuming,0.921,1,GREEN,0
vacuuming,vacuuming,0.922,1,GREEN,0
vacuuming,vacuuming,0.92,1,GREEN,0
vacuuming,vacuuming,0.959,1,GREEN,0
vacuuming,vacuuming,0.975,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.982,1,GREEN,0
vacuuming,vacuuming,0.983,1,GREEN,0
vacuuming,vacuuming,0.96,1,GREEN,0
vacuuming,vacuuming,0.961,1,GREEN,0
vacuuming,vacuuming,0.962,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.978,1,GREEN,0
vacuuming,vacuuming,0.986,1,GREEN,0
vacuuming,vacuuming,0.981,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.989,1,GREEN,0
vacuuming,vacuuming,0.992,1,GREEN,0
vacuuming,vacuuming,0.976,1,GREEN,0
vacuuming,vacuuming,0.983,1,GREEN,0
vacuuming,vacuuming,0.976,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.943,1,GREEN,0
vacuuming,vacuuming,0.862,1,GREEN,0
vacuuming,vacuuming,0.891,1,GREEN,0
vacuuming,vacuuming,0.936,1,GREEN,0
vacuuming,vacuuming,0.924,1,GREEN,0
vacuuming,vacuuming,0.871,1,GREEN,0
vacuuming,vacuuming,0.792,1,GREEN,0
vacuuming,vacuuming,0.813,1,GREEN,0
vacuuming,vacuuming,0.878,1,GREEN,0
vacuuming,vacuuming,0.944,1,GREEN,0
vacuuming,vacuuming,0.906,1,GREEN,0
vacuuming,vacuuming,0.807,1,GREEN,0
vacuuming,vacuuming,0.932,1,GREEN,0
vacuuming,vacuuming,0.765,1,GREEN,0
vacuuming,vacuuming,0.808,1,GREEN,0
vacuuming,vacuuming,0.903,1,GREEN,0
vacuuming,vacuuming,0.843,1,GREEN,0
vacuuming,vacuuming,0.798,1,GREEN,0
vacuuming,vacuuming,0.798,1,GREEN,0
vacuuming,vacuuming,0.896,1,GREEN,0
vacuuming,vacuuming,0.592,1,YELLOW,0
vacuuming,vacuuming,0.83,1,GREEN,0
vacuuming,vacuuming,0.995,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.947,1,GREEN,0
vacuuming,vacuuming,0.97,1,GREEN,0
vacuuming,vacuuming,0.979,1,GREEN,0
vacuuming,vacuuming,0.955,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.982,1,GREEN,0
vacuuming,vacuuming,0.982,1,GREEN,0
vacuuming,vacuuming,0.972,1,GREEN,0
vacuuming,vacuuming,0.956,1,GREEN,0
vacuuming,vacuuming,0.968,1,GREEN,0
vacuuming,vacuuming,0.959,1,GREEN,0
vacuuming,vacuuming,0.96,1,GREEN,0
vacuuming,vacuuming,0.977,1,GREEN,0
vacuuming,vacuuming,0.983,1,GREEN,0
vacuuming,vacuuming,0.986,1,GREEN,0
vacuuming,vacuuming,0.972,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.968,1,GREEN,0
vacuuming,vacuuming,0.983,1,GREEN,0
vacuuming,vacuuming,0.991,1,GREEN,0
vacuuming,vacuuming,0.966,1,GREEN,0
vacuuming,vacuuming,0.916,1,GREEN,0
vacuuming,vacuuming,0.951,1,GREEN,0
vacuuming,vacuuming,0.901,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,0.946,1,GREEN,0
vacuuming,vacuuming,0.938,1,GREEN,0
vacuuming,vacuuming,0.978,1,GREEN,0
vacuuming,vacuuming,0.966,1,GREEN,0
vacuuming,vacuuming,0.961,1,GREEN,0
vacuuming,vacuuming,0.967,1,GREEN,0
vacuuming,vacuuming,0.956,1,GREEN,0
vacuuming,vacuuming,0.961,1,GREEN,0
vacuuming,vacuuming,0.965,1,GREEN,0
vacuuming,vacuuming,0.962,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,0.934,1,GREEN,0
vacuuming,vacuuming,0.937,1,GREEN,0
vacuuming,vacuuming,0.974,1,GREEN,0
vacuuming,vacuuming,0.965,1,GREEN,0
vacuuming,vacuuming,0.983,1,GREEN,0
vacuuming,vacuuming,0.992,1,GREEN,0
vacuuming,vacuuming,0.982,1,GREEN,0
vacuuming,vacuuming,0.959,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.936,1,GREEN,0
vacuuming,vacuuming,0.857,1,GREEN,0
vacuuming,vacuuming,0.9,1,GREEN,0
vacuuming,vacuuming,0.976,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.892,1,GREEN,0
vacuuming,vacuuming,0.944,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.967,1,GREEN,0
vacuuming,vacuuming,0.923,1,GREEN,0
vacuuming,vacuuming,0.939,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,0.979,1,GREEN,0
vacuuming,vacuuming,0.982,1,GREEN,0
vacuuming,vacuuming,0.972,1,GREEN,0
vacuuming,vacuuming,0.965,1,GREEN,0
vacuuming,vacuuming,0.964,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.949,1,GREEN,0
vacuuming,vacuuming,0.95,1,GREEN,0
vacuuming,vacuuming,0.964,1,GREEN,0
vacuuming,vacuuming,0.973,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,0.949,1,GREEN,0
vacuuming,vacuuming,0.959,1,GREEN,0
vacuuming,vacuuming,0.937,1,GREEN,0
vacuuming,vacuuming,0.896,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.985,1,GREEN,0
vacuuming,vacuuming,0.963,1,GREEN,0
vacuuming,vacuuming,0.979,1,GREEN,0
vacuuming,vacuuming,0.991,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,0.955,1,GREEN,0
vacuuming,vacuuming,0.975,1,GREEN,0
vacuuming,vacuuming,0.983,1,GREEN,0
vacuuming,vacuuming,0.981,1,GREEN,0
vacuuming,vacuuming,0.981,1,GREEN,0
vacuuming,vacuuming,0.988,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.95,1,GREEN,0
vacuuming,vacuuming,0.961,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.97,1,GREEN,0
vacuuming,vacuuming,0.966,1,GREEN,0
vacuuming,vacuuming,0.967,1,GREEN,0
vacuuming,vacuuming,0.963,1,GREEN,0
vacuuming,vacuuming,0.98,1,GREEN,0
vacuuming,vacuuming,0.974,1,GREEN,0
vacuuming,vacuuming,0.948,1,GREEN,0
vacuuming,vacuuming,0.957,1,GREEN,0
vacuuming,vacuuming,0.968,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.977,1,GREEN,0
vacuuming,vacuuming,0.975,1,GREEN,0
vacuuming,vacuuming,0.961,1,GREEN,0
vacuuming,vacuuming,0.963,1,GREEN,0
vacuuming,vacuuming,0.971,1,GREEN,0
vacuuming,vacuuming,0.971,1,GREEN,0
vacuuming,vacuuming,0.967,1,GREEN,0
vacuuming,vacuuming,0.911,1,GREEN,0
vacuuming,vacuuming,0.938,1,GREEN,0
vacuuming,vacuuming,0.945,1,GREEN,0
vacuuming,vacuuming,0.899,1,GREEN,0
vacuuming,vacuuming,0.947,1,GREEN,0
vacuuming,vacuuming,0.965,1,GREEN,0
vacuuming,vacuuming,0.971,1,GREEN,0
vacuuming,vacuuming,0.97,1,GREEN,0
vacuuming,vacuuming,0.935,1,GREEN,0
vacuuming,vacuuming,0.932,1,GREEN,0
vacuuming,vacuuming,0.99,1,GREEN,0
vacuuming,vacuuming,0.989,1,GREEN,0
vacuuming,vacuuming,0.971,1,GREEN,0
vacuuming,vacuuming,0.976,1,GREEN,0
vacuuming,vacuuming,0.96,1,GREEN,0
vacuuming,vacuuming,0.986,1,GREEN,0
vacuuming,vacuuming,0.976,1,GREEN,0
vacuuming,vacuuming,0.969,1,GREEN,0
vacuuming,vacuuming,0.986,1,GREEN,0
vacuuming,vacuuming,0.987,1,GREEN,0
vacuuming,vacuuming,0.975,1,GREEN,0
vacuuming,vacuuming,0.961,1,GREEN,0
vacuuming,vacuuming,0.938,1,GREEN,0
vacuuming,vacuuming,0.931,1,GREEN,0
vacuuming,vacuuming,0.946,1,GREEN,0
vacuuming,vacuuming,0.949,1,GREEN,0
vacuuming,vacuuming,0.942,1,GREEN,0
vacuuming,vacuuming,0.937,1,GREEN,0
vacuuming,vacuuming,0.927,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,1.0,1,GREEN,0
vacuuming,vacuuming,0.749,1,YELLOW,0
vacuuming,vacuuming,0.704,1,YELLOW,0
vacuuming,vacuuming,0.829,1,GREEN,0
vacuuming,vacuuming,0.749,1,YELLOW,0
vacuuming,vacuuming,0.904,1,GREEN,0
vacuuming,vacuuming,0.5,1,YELLOW,0
vacuuming,vacuuming,0.439,1,RED,0
vacuuming,vacuuming,0.698,1,YELLOW,0
vacuuming,vacuuming,0.605,1,YELLOW,0
vacuuming,stairs_up,0.809,0,GREEN,0
vacuuming,stairs_up,0.616,0,YELLOW,0
vacuuming,stairs_up,0.649,0,YELLOW,0
vacuuming,stairs_up,0.83,0,GREEN,0
vacuuming,stairs_up,0.916,0,GREEN,0
vacuuming,stairs_up,0.912,0,GREEN,0
stairs_up,stairs_up,0.896,1,GREEN,0
stairs_up,stairs_up,0.956,1,GREEN,0
stairs_up,stairs_up,0.967,1,GREEN,0
stairs_up,stairs_up,0.912,1,GREEN,0
stairs_up,stairs_up,0.951,1,GREEN,0
stairs_up,stairs_up,0.954,1,GREEN,0
stairs_up,stairs_up,0.942,1,GREEN,0
stairs_up,stairs_up,0.985,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
