window_id,subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
104_4096,104,0.2113,nordic_walk,nordic_walk,1,RED
104_4097,104,0.2325,nordic_walk,nordic_walk,1,RED
104_4098,104,0.3333,sitting,nordic_walk,0,RED
104_4099,104,0.4101,sitting,nordic_walk,0,RED
104_4100,104,0.6859,cycling,cycling,1,YELLOW
104_4101,104,0.643,cycling,cycling,1,YELLOW
104_4102,104,0.5972,cycling,cycling,1,YELLOW
104_4103,104,0.7794,cycling,cycling,1,GREEN
104_4104,104,0.7507,cycling,cycling,1,GREEN
104_4105,104,0.7809,cycling,cycling,1,GREEN
104_4106,104,0.7666,cycling,cycling,1,GREEN
104_4107,104,0.7124,cycling,cycling,1,YELLOW
104_4108,104,0.745,cycling,cycling,1,YELLOW
104_4109,104,0.6171,cycling,cycling,1,YELLOW
104_4110,104,0.7762,cycling,cycling,1,GREEN
104_4111,104,0.7939,cycling,cycling,1,GREEN
104_4112,104,0.7794,cycling,cycling,1,GREEN
104_4113,104,0.8367,cycling,cycling,1,GREEN
104_4114,104,0.826,cycling,cycling,1,GREEN
104_4115,104,0.8301,cycling,cycling,1,GREEN
104_4116,104,0.8565,cycling,cycling,1,GREEN
104_4117,104,0.7531,cycling,cycling,1,GREEN
104_4118,104,0.6909,cycling,cycling,1,YELLOW
104_4119,104,0.6767,cycling,cycling,1,YELLOW
104_4120,104,0.7537,cycling,cycling,1,GREEN
104_4121,104,0.8527,cycling,cycling,1,GREEN
104_4122,104,0.8514,cycling,cycling,1,GREEN
104_4123,104,0.8069,cycling,cycling,1,GREEN
104_4124,104,0.6591,cycling,cycling,1,YELLOW
104_4125,104,0.8185,cycling,cycling,1,GREEN
104_4126,104,0.8589,cycling,cycling,1,GREEN
104_4127,104,0.7517,cycling,cycling,1,GREEN
104_4128,104,0.7816,cycling,cycling,1,GREEN
104_4129,104,0.7983,cycling,cycling,1,GREEN
104_4130,104,0.6823,cycling,cycling,1,YELLOW
104_4131,104,0.8664,cycling,cycling,1,GREEN
104_4132,104,0.9612,cycling,cycling,1,GREEN
104_4133,104,0.9561,cycling,cycling,1,GREEN
104_4134,104,0.9419,cycling,cycling,1,GREEN
104_4135,104,0.8889,cycling,cycling,1,GREEN
104_4136,104,0.8814,cycling,cycling,1,GREEN
104_4137,104,0.9188,cycling,cycling,1,GREEN
104_4138,104,0.8376,cycling,cycling,1,GREEN
104_4139,104,0.8651,cycling,cycling,1,GREEN
104_4140,104,0.8897,cycling,cycling,1,GREEN
104_4141,104,0.8569,cycling,cycling,1,GREEN
104_4142,104,0.8113,cycling,cycling,1,GREEN
104_4143,104,0.8668,cycling,cycling,1,GREEN
104_4144,104,0.8805,cycling,cycling,1,GREEN
104_4145,104,0.8916,cycling,cycling,1,GREEN
104_4146,104,0.8511,cycling,cycling,1,GREEN
104_4147,104,0.9359,cycling,cycling,1,GREEN
104_4148,104,0.9748,cycling,cycling,1,GREEN
104_4149,104,0.9825,cycling,cycling,1,GREEN
104_4150,104,0.9839,cycling,cycling,1,GREEN
104_4151,104,0.9782,cycling,cycling,1,GREEN
104_4152,104,0.9385,cycling,cycling,1,GREEN
104_4153,104,0.9515,cycling,cycling,1,GREEN
104_4154,104,0.9889,cycling,cycling,1,GREEN
104_4155,104,0.9833,cycling,cycling,1,GREEN
104_4156,104,0.9809,cycling,cycling,1,GREEN
104_4157,104,0.9846,cycling,cycling,1,GREEN
104_4158,104,0.9689,cycling,cycling,1,GREEN
104_4159,104,0.9273,cycling,cycling,1,GREEN
104_4160,104,0.932,cycling,cycling,1,GREEN
104_4161,104,0.9154,cycling,cycling,1,GREEN
104_4162,104,0.9042,cycling,cycling,1,GREEN
104_4163,104,0.8486,cycling,cycling,1,GREEN
104_4164,104,0.8557,cycling,cycling,1,GREEN
104_4165,104,0.8573,cycling,cycling,1,GREEN
104_4166,104,0.6475,cycling,cycling,1,YELLOW
104_4167,104,0.8614,cycling,cycling,1,GREEN
104_4168,104,0.8581,cycling,cycling,1,GREEN
104_4169,104,0.7843,cycling,cycling,1,GREEN
104_4170,104,0.822,cycling,cycling,1,GREEN
104_4171,104,0.7947,cycling,cycling,1,GREEN
104_4172,104,0.8203,cycling,cycling,1,GREEN
104_4173,104,0.8721,cycling,cycling,1,GREEN
104_4174,104,0.9128,cycling,cycling,1,GREEN
104_4175,104,0.8357,cycling,cycling,1,GREEN
104_4176,104,0.8407,cycling,cycling,1,GREEN
104_4177,104,0.8422,cycling,cycling,1,GREEN
104_4178,104,0.8935,cycling,cycling,1,GREEN
104_4179,104,0.887,cycling,cycling,1,GREEN
104_4180,104,0.8951,cycling,cycling,1,GREEN
104_4181,104,0.756,cycling,cycling,1,GREEN
104_4182,104,0.9024,cycling,cycling,1,GREEN
104_4183,104,0.8835,cycling,cycling,1,GREEN
104_4184,104,0.8612,cycling,cycling,1,GREEN
104_4185,104,0.7544,cycling,cycling,1,GREEN
104_4186,104,0.777,cycling,cycling,1,GREEN
104_4187,104,0.7942,cycling,cycling,1,GREEN
104_4188,104,0.6448,cycling,cycling,1,YELLOW
104_4189,104,0.8287,cycling,cycling,1,GREEN
104_4190,104,0.8319,cycling,cycling,1,GREEN
104_4191,104,0.8345,cycling,cycling,1,GREEN
104_4192,104,0.8739,cycling,cycling,1,GREEN
104_4193,104,0.8121,cycling,cycling,1,GREEN
104_4194,104,0.7905,cycling,cycling,1,GREEN
104_4195,104,0.7233,cycling,cycling,1,YELLOW
104_4196,104,0.8114,cycling,cycling,1,GREEN
104_4197,104,0.8326,cycling,cycling,1,GREEN
104_4198,104,0.6825,cycling,cycling,1,YELLOW
104_4199,104,0.813,cycling,cycling,1,GREEN
104_4200,104,0.8146,cycling,cycling,1,GREEN
104_4201,104,0.7484,cycling,cycling,1,YELLOW
104_4202,104,0.8418,cycling,cycling,1,GREEN
104_4203,104,0.8543,cycling,cycling,1,GREEN
104_4204,104,0.8284,cycling,cycling,1,GREEN
104_4205,104,0.8667,cycling,cycling,1,GREEN
104_4206,104,0.845,cycling,cycling,1,GREEN
104_4207,104,0.8007,cycling,cycling,1,GREEN
104_4208,104,0.7929,cycling,cycling,1,GREEN
104_4209,104,0.7629,cycling,cycling,1,GREEN
104_4210,104,0.7239,cycling,cycling,1,YELLOW
104_4211,104,0.6584,cycling,cycling,1,YELLOW
104_4212,104,0.681,cycling,cycling,1,YELLOW
104_4213,104,0.7993,cycling,cycling,1,GREEN
104_4214,104,0.5104,vacuuming,cycling,0,YELLOW
104_4215,104,0.6532,cycling,cycling,1,YELLOW
104_4216,104,0.8224,cycling,cycling,1,GREEN
104_4217,104,0.8049,cycling,cycling,1,GREEN
104_4218,104,0.5409,cycling,cycling,1,YELLOW
104_4219,104,0.6656,cycling,cycling,1,YELLOW
104_4220,104,0.7159,cycling,cycling,1,YELLOW
104_4221,104,0.7539,cycling,cycling,1,GREEN
104_4222,104,0.6716,cycling,cycling,1,YELLOW
104_4223,104,0.6154,cycling,cycling,1,YELLOW
104_4224,104,0.6859,cycling,cycling,1,YELLOW
104_4225,104,0.6861,cycling,cycling,1,YELLOW
104_4226,104,0.7644,cycling,cycling,1,GREEN
104_4227,104,0.8942,cycling,cycling,1,GREEN
104_4228,104,0.8893,cycling,cycling,1,GREEN
104_4229,104,0.8965,cycling,cycling,1,GREEN
104_4230,104,0.7561,cycling,cycling,1,GREEN
104_4231,104,0.8678,cycling,cycling,1,GREEN
104_4232,104,0.8045,cycling,cycling,1,GREEN
104_4233,104,0.7269,cycling,cycling,1,YELLOW
104_4234,104,0.7598,cycling,cycling,1,GREEN
104_4235,104,0.874,cycling,cycling,1,GREEN
104_4236,104,0.9404,cycling,cycling,1,GREEN
104_4237,104,0.8766,cycling,cycling,1,GREEN
104_4238,104,0.8804,cycling,cycling,1,GREEN
104_4239,104,0.9353,cycling,cycling,1,GREEN
104_4240,104,0.8327,cycling,cycling,1,GREEN
104_4241,104,0.8681,cycling,cycling,1,GREEN
104_4242,104,0.9285,cycling,cycling,1,GREEN
104_4243,104,0.8044,cycling,cycling,1,GREEN
104_4244,104,0.8644,cycling,cycling,1,GREEN
104_4245,104,0.9322,cycling,cycling,1,GREEN
104_4246,104,0.8533,cycling,cycling,1,GREEN
104_4247,104,0.8656,cycling,cycling,1,GREEN
104_4248,104,0.9279,cycling,cycling,1,GREEN
104_4249,104,0.8728,cycling,cycling,1,GREEN
104_4250,104,0.8698,cycling,cycling,1,GREEN
104_4251,104,0.8757,cycling,cycling,1,GREEN
104_4252,104,0.7602,cycling,cycling,1,GREEN
104_4253,104,0.7857,cycling,cycling,1,GREEN
104_4254,104,0.7592,cycling,cycling,1,GREEN
104_4255,104,0.7586,cycling,cycling,1,GREEN
104_4256,104,0.8363,cycling,cycling,1,GREEN
104_4257,104,0.833,cycling,cycling,1,GREEN
104_4258,104,0.867,cycling,cycling,1,GREEN
104_4259,104,0.9132,cycling,cycling,1,GREEN
104_4260,104,0.9275,cycling,cycling,1,GREEN
104_4261,104,0.9084,cycling,cycling,1,GREEN
104_4262,104,0.8982,cycling,cycling,1,GREEN
104_4263,104,0.8847,cycling,cycling,1,GREEN
104_4264,104,0.8655,cycling,cycling,1,GREEN
104_4265,104,0.8467,cycling,cycling,1,GREEN
104_4266,104,0.8601,cycling,cycling,1,GREEN
104_4267,104,0.8006,cycling,cycling,1,GREEN
104_4268,104,0.8133,cycling,cycling,1,GREEN
104_4269,104,0.8461,cycling,cycling,1,GREEN
104_4270,104,0.8457,cycling,cycling,1,GREEN
104_4271,104,0.8399,cycling,cycling,1,GREEN
104_4272,104,0.8309,cycling,cycling,1,GREEN
104_4273,104,0.8315,cycling,cycling,1,GREEN
104_4274,104,0.8277,cycling,cycling,1,GREEN
104_4275,104,0.8005,cycling,cycling,1,GREEN
104_4276,104,0.8189,cycling,cycling,1,GREEN
104_4277,104,0.8233,cycling,cycling,1,GREEN
104_4278,104,0.815,cycling,cycling,1,GREEN
104_4279,104,0.8575,cycling,cycling,1,GREEN
104_4280,104,0.7271,cycling,cycling,1,YELLOW
104_4281,104,0.7984,cycling,cycling,1,GREEN
104_4282,104,0.5366,cycling,cycling,1,YELLOW
104_4283,104,0.7464,cycling,cycling,1,YELLOW
104_4284,104,0.5142,cycling,cycling,1,YELLOW
104_4285,104,0.5266,cycling,cycling,1,YELLOW
104_4286,104,0.645,cycling,cycling,1,YELLOW
104_4287,104,0.6654,cycling,cycling,1,YELLOW
104_4288,104,0.8188,cycling,cycling,1,GREEN
104_4289,104,0.8546,cycling,cycling,1,GREEN
104_4290,104,0.6676,cycling,cycling,1,YELLOW
104_4291,104,0.7128,cycling,cycling,1,YELLOW
104_4292,104,0.6828,cycling,cycling,1,YELLOW
104_4293,104,0.7037,cycling,cycling,1,YELLOW
104_4294,104,0.6313,cycling,cycling,1,YELLOW
104_4295,104,0.5767,cycling,cycling,1,YELLOW
104_4296,104,0.6987,cycling,cycling,1,YELLOW
104_4297,104,0.5441,cycling,cycling,1,YELLOW
104_4298,104,0.7419,cycling,cycling,1,YELLOW
104_4299,104,0.6059,cycling,cycling,1,YELLOW
104_4300,104,0.6932,cycling,cycling,1,YELLOW
104_4301,104,0.72,cycling,cycling,1,YELLOW
104_4302,104,0.4983,vacuuming,cycling,0,YELLOW
104_4303,104,0.4971,vacuuming,cycling,0,YELLOW
104_4304,104,0.5437,cycling,cycling,1,YELLOW
104_4305,104,0.7946,cycling,cycling,1,GREEN
104_4306,104,0.6931,cycling,cycling,1,YELLOW
104_4307,104,0.509,cycling,cycling,1,YELLOW
104_4308,104,0.6681,cycling,cycling,1,YELLOW
104_4309,104,0.7703,cycling,cycling,1,GREEN
104_4310,104,0.6936,cycling,cycling,1,YELLOW
104_4311,104,0.6544,cycling,cycling,1,YELLOW
104_4312,104,0.5237,vacuuming,cycling,0,YELLOW
104_4313,104,0.4912,vacuuming,cycling,0,YELLOW
104_4314,104,0.7986,vacuuming,cycling,0,GREEN
104_4315,104,0.7878,vacuuming,cycling,0,GREEN
104_4316,104,0.5959,vacuuming,cycling,0,YELLOW
104_4317,104,0.7864,vacuuming,cycling,0,GREEN
104_4318,104,0.8556,vacuuming,cycling,0,GREEN
104_4319,104,0.8413,vacuuming,cycling,0,GREEN
104_4320,104,0.7027,vacuuming,cycling,0,YELLOW
104_4321,104,0.5134,cycling,cycling,1,YELLOW
104_4322,104,0.8265,cycling,cycling,1,GREEN
104_4323,104,0.827,cycling,cycling,1,GREEN
104_4324,104,0.7458,cycling,cycling,1,YELLOW
104_4325,104,0.7959,cycling,cycling,1,GREEN
104_4326,104,0.8177,cycling,cycling,1,GREEN
104_4327,104,0.8782,cycling,cycling,1,GREEN
104_4328,104,0.6557,cycling,cycling,1,YELLOW
104_4329,104,0.8399,cycling,cycling,1,GREEN
104_4330,104,0.8239,cycling,cycling,1,GREEN
104_4331,104,0.7779,cycling,cycling,1,GREEN
104_4332,104,0.8282,cycling,cycling,1,GREEN
104_4333,104,0.8273,cycling,cycling,1,GREEN
104_4334,104,0.8188,cycling,cycling,1,GREEN
104_4335,104,0.7688,cycling,cycling,1,GREEN
104_4336,104,0.8057,cycling,cycling,1,GREEN
104_4337,104,0.7772,cycling,cycling,1,GREEN
104_4338,104,0.7824,cycling,cycling,1,GREEN
104_4339,104,0.6989,cycling,cycling,1,YELLOW
104_4340,104,0.7248,cycling,cycling,1,YELLOW
104_4341,104,0.7185,cycling,cycling,1,YELLOW
104_4342,104,0.7656,cycling,cycling,1,GREEN
104_4343,104,0.8747,cycling,cycling,1,GREEN
104_4344,104,0.8704,cycling,cycling,1,GREEN
104_4345,104,0.795,cycling,cycling,1,GREEN
104_4346,104,0.7738,cycling,cycling,1,GREEN
104_4347,104,0.8356,cycling,cycling,1,GREEN
104_4348,104,0.7627,cycling,cycling,1,GREEN
104_4349,104,0.553,cycling,cycling,1,YELLOW
104_4350,104,0.794,cycling,cycling,1,GREEN
104_4351,104,0.8993,cycling,cycling,1,GREEN
104_4352,104,0.8444,cycling,cycling,1,GREEN
104_4353,104,0.894,cycling,cycling,1,GREEN
104_4354,104,0.9259,cycling,cycling,1,GREEN
104_4355,104,0.8691,cycling,cycling,1,GREEN
104_4356,104,0.9311,cycling,cycling,1,GREEN
104_4357,104,0.9332,cycling,cycling,1,GREEN
104_4358,104,0.8239,cycling,cycling,1,GREEN
104_4359,104,0.8979,cycling,cycling,1,GREEN
104_4360,104,0.917,cycling,cycling,1,GREEN
104_4361,104,0.8737,cycling,cycling,1,GREEN
104_4362,104,0.8561,cycling,cycling,1,GREEN
104_4363,104,0.8724,cycling,cycling,1,GREEN
104_4364,104,0.8651,cycling,cycling,1,GREEN
104_4365,104,0.8582,cycling,cycling,1,GREEN
104_4366,104,0.8586,cycling,cycling,1,GREEN
104_4367,104,0.8543,cycling,cycling,1,GREEN
104_4368,104,0.8821,cycling,cycling,1,GREEN
104_4369,104,0.7761,cycling,cycling,1,GREEN
104_4370,104,0.8805,cycling,cycling,1,GREEN
104_4371,104,0.9307,cycling,cycling,1,GREEN
104_4372,104,0.8537,cycling,cycling,1,GREEN
104_4373,104,0.8584,cycling,cycling,1,GREEN
104_4374,104,0.8942,cycling,cycling,1,GREEN
104_4375,104,0.8628,cycling,cycling,1,GREEN
104_4376,104,0.8697,cycling,cycling,1,GREEN
104_4377,104,0.8742,cycling,cycling,1,GREEN
104_4378,104,0.8623,cycling,cycling,1,GREEN
104_4379,104,0.8567,cycling,cycling,1,GREEN
104_4380,104,0.8265,cycling,cycling,1,GREEN
104_4381,104,0.8243,cycling,cycling,1,GREEN
104_4382,104,0.815,cycling,cycling,1,GREEN
104_4383,104,0.8033,cycling,cycling,1,GREEN
104_4384,104,0.6996,cycling,cycling,1,YELLOW
104_4385,104,0.6931,cycling,cycling,1,YELLOW
104_4386,104,0.882,cycling,cycling,1,GREEN
104_4387,104,0.8864,cycling,cycling,1,GREEN
104_4388,104,0.8794,cycling,cycling,1,GREEN
104_4389,104,0.9024,cycling,cycling,1,GREEN
104_4390,104,0.8755,cycling,cycling,1,GREEN
104_4391,104,0.8596,cycling,cycling,1,GREEN
104_4392,104,0.8655,cycling,cycling,1,GREEN
104_4393,104,0.857,cycling,cycling,1,GREEN
104_4394,104,0.832,cycling,cycling,1,GREEN
104_4395,104,0.8046,cycling,cycling,1,GREEN
104_4396,104,0.7989,cycling,cycling,1,GREEN
104_4397,104,0.7277,cycling,cycling,1,YELLOW
104_4398,104,0.8572,cycling,cycling,1,GREEN
104_4399,104,0.9017,cycling,cycling,1,GREEN
104_4400,104,0.7364,cycling,cycling,1,YELLOW
104_4401,104,0.8723,cycling,cycling,1,GREEN
104_4402,104,0.8793,cycling,cycling,1,GREEN
104_4403,104,0.9022,cycling,cycling,1,GREEN
104_4404,104,0.84,cycling,cycling,1,GREEN
104_4405,104,0.8625,cycling,cycling,1,GREEN
104_4406,104,0.8652,cycling,cycling,1,GREEN
104_4407,104,0.7933,cycling,cycling,1,GREEN
104_4408,104,0.8617,cycling,cycling,1,GREEN
104_4409,104,0.9354,cycling,cycling,1,GREEN
104_4410,104,0.839,cycling,cycling,1,GREEN
104_4411,104,0.8178,cycling,cycling,1,GREEN
104_4412,104,0.7696,cycling,cycling,1,GREEN
104_4413,104,0.7611,cycling,cycling,1,GREEN
104_4414,104,0.759,cycling,cycling,1,GREEN
104_4415,104,0.7828,cycling,cycling,1,GREEN
104_4416,104,0.7718,cycling,cycling,1,GREEN
104_4417,104,0.7867,cycling,cycling,1,GREEN
104_4418,104,0.8271,cycling,cycling,1,GREEN
104_4419,104,0.8322,cycling,cycling,1,GREEN
104_4420,104,0.7991,cycling,cycling,1,GREEN
104_4421,104,0.7966,cycling,cycling,1,GREEN
104_4422,104,0.7763,cycling,cycling,1,GREEN
104_4423,104,0.8274,cycling,cycling,1,GREEN
104_4424,104,0.7265,cycling,cycling,1,YELLOW
104_4425,104,0.7807,cycling,cycling,1,GREEN
104_4426,104,0.9166,cycling,cycling,1,GREEN
104_4427,104,0.8873,cycling,cycling,1,GREEN
104_4428,104,0.884,cycling,cycling,1,GREEN
104_4429,104,0.8904,cycling,cycling,1,GREEN
104_4430,104,0.8677,cycling,cycling,1,GREEN
104_4431,104,0.824,cycling,cycling,1,GREEN
104_4432,104,0.8174,cycling,cycling,1,GREEN
104_4433,104,0.7948,cycling,cycling,1,GREEN
104_4434,104,0.7579,cycling,cycling,1,GREEN
104_4435,104,0.7724,cycling,cycling,1,GREEN
104_4436,104,0.813,cycling,cycling,1,GREEN
104_4437,104,0.8108,cycling,cycling,1,GREEN
104_4438,104,0.6907,cycling,cycling,1,YELLOW
104_4439,104,0.8199,cycling,cycling,1,GREEN
104_4440,104,0.7021,cycling,cycling,1,YELLOW
104_4441,104,0.7648,cycling,cycling,1,GREEN
104_4442,104,0.8523,cycling,cycling,1,GREEN
104_4443,104,0.9098,cycling,cycling,1,GREEN
104_4444,104,0.8429,cycling,cycling,1,GREEN
104_4445,104,0.6696,cycling,cycling,1,YELLOW
104_4446,104,0.4612,vacuuming,cycling,0,YELLOW
104_4447,104,0.7848,cycling,cycling,1,GREEN
104_4448,104,0.819,cycling,cycling,1,GREEN
104_4449,104,0.6647,cycling,cycling,1,YELLOW
104_4450,104,0.8499,cycling,cycling,1,GREEN
104_4451,104,0.9584,cycling,cycling,1,GREEN
104_4452,104,0.8714,cycling,cycling,1,GREEN
104_4453,104,0.9059,cycling,cycling,1,GREEN
104_4454,104,0.9312,cycling,cycling,1,GREEN
104_4455,104,0.7876,cycling,cycling,1,GREEN
104_4456,104,0.8659,cycling,cycling,1,GREEN
104_4457,104,0.8776,cycling,cycling,1,GREEN
104_4458,104,0.865,cycling,cycling,1,GREEN
104_4459,104,0.8945,cycling,cycling,1,GREEN
104_4460,104,0.9677,cycling,cycling,1,GREEN
104_4461,104,0.9221,cycling,cycling,1,GREEN
104_4462,104,0.9244,cycling,cycling,1,GREEN
104_4463,104,0.948,cycling,cycling,1,GREEN
104_4464,104,0.8578,cycling,cycling,1,GREEN
104_4465,104,0.8441,cycling,cycling,1,GREEN
104_4466,104,0.8883,cycling,cycling,1,GREEN
104_4467,104,0.8564,cycling,cycling,1,GREEN
104_4468,104,0.8765,cycling,cycling,1,GREEN
104_4469,104,0.8657,cycling,cycling,1,GREEN
104_4470,104,0.8337,cycling,cycling,1,GREEN
104_4471,104,0.8416,cycling,cycling,1,GREEN
104_4472,104,0.7487,cycling,cycling,1,YELLOW
104_4473,104,0.7641,cycling,cycling,1,GREEN
104_4474,104,0.855,cycling,cycling,1,GREEN
104_4475,104,0.8338,cycling,cycling,1,GREEN
104_4476,104,0.8487,cycling,cycling,1,GREEN
104_4477,104,0.8464,cycling,cycling,1,GREEN
104_4478,104,0.8388,cycling,cycling,1,GREEN
104_4479,104,0.8059,cycling,cycling,1,GREEN
104_4480,104,0.7874,cycling,cycling,1,GREEN
104_4481,104,0.8754,cycling,cycling,1,GREEN
104_4482,104,0.8959,cycling,cycling,1,GREEN
104_4483,104,0.895,cycling,cycling,1,GREEN
104_4484,104,0.761,cycling,cycling,1,GREEN
104_4485,104,0.7004,cycling,cycling,1,YELLOW
104_4486,104,0.7987,cycling,cycling,1,GREEN
104_4487,104,0.8667,cycling,cycling,1,GREEN
104_4488,104,0.8817,cycling,cycling,1,GREEN
104_4489,104,0.8451,cycling,cycling,1,GREEN
104_4490,104,0.854,cycling,cycling,1,GREEN
104_4491,104,0.87,cycling,cycling,1,GREEN
104_4492,104,0.8386,cycling,cycling,1,GREEN
104_4493,104,0.8086,cycling,cycling,1,GREEN
104_4494,104,0.8485,cycling,cycling,1,GREEN
104_4495,104,0.8368,cycling,cycling,1,GREEN
104_4496,104,0.8363,cycling,cycling,1,GREEN
104_4497,104,0.8859,cycling,cycling,1,GREEN
104_4498,104,0.9352,cycling,cycling,1,GREEN
104_4499,104,0.7552,cycling,cycling,1,GREEN
104_4500,104,0.8506,cycling,cycling,1,GREEN
104_4501,104,0.8896,cycling,cycling,1,GREEN
104_4502,104,0.7997,cycling,cycling,1,GREEN
104_4503,104,0.8777,cycling,cycling,1,GREEN
104_4504,104,0.8618,cycling,cycling,1,GREEN
104_4505,104,0.8963,cycling,cycling,1,GREEN
104_4506,104,0.9042,cycling,cycling,1,GREEN
104_4507,104,0.7873,cycling,cycling,1,GREEN
104_4508,104,0.6552,cycling,cycling,1,YELLOW
104_4509,104,0.7115,cycling,cycling,1,YELLOW
104_4510,104,0.7687,cycling,cycling,1,GREEN
104_4511,104,0.7711,cycling,cycling,1,GREEN
104_4512,104,0.6914,cycling,cycling,1,YELLOW
104_4513,104,0.8361,cycling,cycling,1,GREEN
104_4514,104,0.8776,cycling,cycling,1,GREEN
104_4515,104,0.9091,cycling,cycling,1,GREEN
104_4516,104,0.887,cycling,cycling,1,GREEN
104_4517,104,0.8562,cycling,cycling,1,GREEN
104_4518,104,0.8541,cycling,cycling,1,GREEN
104_4519,104,0.8606,cycling,cycling,1,GREEN
104_4520,104,0.87,cycling,cycling,1,GREEN
104_4521,104,0.782,cycling,cycling,1,GREEN
104_4522,104,0.7547,cycling,cycling,1,GREEN
104_4523,104,0.7342,cycling,cycling,1,YELLOW
104_4524,104,0.7978,cycling,cycling,1,GREEN
104_4525,104,0.8053,cycling,cycling,1,GREEN
104_4526,104,0.7822,cycling,cycling,1,GREEN
104_4527,104,0.7743,cycling,cycling,1,GREEN
104_4528,104,0.7718,cycling,cycling,1,GREEN
104_4529,104,0.5628,cycling,cycling,1,YELLOW
104_4530,104,0.6586,cycling,cycling,1,YELLOW
104_4531,104,0.6208,cycling,cycling,1,YELLOW
104_4532,104,0.668,cycling,cycling,1,YELLOW
104_4533,104,0.6242,cycling,cycling,1,YELLOW
104_4534,104,0.5747,vacuuming,cycling,0,YELLOW
104_4535,104,0.5781,vacuuming,cycling,0,YELLOW
104_4536,104,0.5169,vacuuming,cycling,0,YELLOW
104_4537,104,0.3383,stairs_up,cycling,0,RED
104_4538,104,0.395,vacuuming,cycling,0,RED
104_4539,104,0.4443,cycling,cycling,1,RED
104_4540,104,0.7357,vacuuming,cycling,0,YELLOW
104_4541,104,0.7512,vacuuming,cycling,0,GREEN
104_4542,104,0.3241,vacuuming,cycling,0,RED
104_4543,104,0.5361,standing,cycling,0,YELLOW
104_4544,104,0.5219,standing,cycling,0,YELLOW
104_4545,104,0.6432,standing,cycling,0,YELLOW
104_4546,104,0.7284,standing,cycling,0,YELLOW
104_4547,104,0.4754,standing,cycling,0,YELLOW
104_4548,104,0.5144,standing,cycling,0,YELLOW
104_4549,104,0.5209,standing,cycling,0,YELLOW
107_0,107,0.6956,lying,lying,1,YELLOW
107_1,107,0.7913,lying,lying,1,GREEN
107_2,107,0.6636,lying,lying,1,YELLOW
107_3,107,0.7878,lying,lying,1,GREEN
107_4,107,0.6577,lying,lying,1,YELLOW
107_5,107,0.7761,lying,lying,1,GREEN
107_6,107,0.7037,lying,lying,1,YELLOW
107_7,107,0.7913,lying,lying,1,GREEN
107_8,107,0.7848,lying,lying,1,GREEN
107_9,107,0.7164,lying,lying,1,YELLOW
107_10,107,0.6574,lying,lying,1,YELLOW
107_11,107,0.5728,lying,lying,1,YELLOW
107_12,107,0.5206,lying,lying,1,YELLOW
107_13,107,0.6189,lying,lying,1,YELLOW
107_14,107,0.5536,lying,lying,1,YELLOW
107_15,107,0.7074,lying,lying,1,YELLOW
107_16,107,0.8961,lying,lying,1,GREEN
107_17,107,0.9436,lying,lying,1,GREEN
107_18,107,0.9773,lying,lying,1,GREEN
107_19,107,0.9735,lying,lying,1,GREEN
107_20,107,0.9774,lying,lying,1,GREEN
107_21,107,0.9856,lying,lying,1,GREEN
107_22,107,0.9926,lying,lying,1,GREEN
107_23,107,0.9941,lying,lying,1,GREEN
107_24,107,0.9926,lying,lying,1,GREEN
107_25,107,0.9896,lying,lying,1,GREEN
107_26,107,0.9941,lying,lying,1,GREEN
107_27,107,0.9941,lying,lying,1,GREEN
107_28,107,0.9955,lying,lying,1,GREEN
107_29,107,0.9955,lying,lying,1,GREEN
107_30,107,1.0,lying,lying,1,GREEN
107_31,107,1.0,lying,lying,1,GREEN
107_32,107,1.0,lying,lying,1,GREEN
107_33,107,0.9985,lying,lying,1,GREEN
107_34,107,1.0,lying,lying,1,GREEN
107_35,107,0.9955,lying,lying,1,GREEN
107_36,107,0.9941,lying,lying,1,GREEN
107_37,107,0.9911,lying,lying,1,GREEN
107_38,107,0.9941,lying,lying,1,GREEN
107_39,107,0.9955,lying,lying,1,GREEN
107_40,107,1.0,lying,lying,1,GREEN
107_41,107,1.0,lying,lying,1,GREEN
107_42,107,1.0,lying,lying,1,GREEN
107_43,107,1.0,lying,lying,1,GREEN
107_44,107,1.0,lying,lying,1,GREEN
107_45,107,1.0,lying,lying,1,GREEN
107_46,107,1.0,lying,lying,1,GREEN
107_47,107,1.0,lying,lying,1,GREEN
107_48,107,1.0,lying,lying,1,GREEN
107_49,107,1.0,lying,lying,1,GREEN
107_50,107,1.0,lying,lying,1,GREEN
107_51,107,1.0,lying,lying,1,GREEN
107_52,107,1.0,lying,lying,1,GREEN
107_53,107,1.0,lying,lying,1,GREEN
107_54,107,1.0,lying,lying,1,GREEN
107_55,107,1.0,lying,lying,1,GREEN
107_56,107,1.0,lying,lying,1,GREEN
107_57,107,1.0,lying,lying,1,GREEN
107_58,107,1.0,lying,lying,1,GREEN
107_59,107,1.0,lying,lying,1,GREEN
107_60,107,1.0,lying,lying,1,GREEN
107_61,107,1.0,lying,lying,1,GREEN
107_62,107,1.0,lying,lying,1,GREEN
107_63,107,1.0,lying,lying,1,GREEN
107_64,107,0.9955,lying,lying,1,GREEN
107_65,107,1.0,lying,lying,1,GREEN
107_66,107,1.0,lying,lying,1,GREEN
107_67,107,1.0,lying,lying,1,GREEN
